60,62,64,62,64,65,67,65,64,62,64,62,64,65,67,65,64,62,60,62,64,62,60
65,67,69,70,72,70,69,67,69,67,69,70,72,70,69,67,65
53,55,57,58,60,58,57,55,57,58,60,58,57,58,57,55,53
65,67,69,70,72,74,72,70,69,67,69,67,69,70,72,70,69,67,65
67,69,71,72,74,76,74,72,71,69,71,72,74,76,74,72,74,72,71,69,67
62,64,66,67,69,71,69,71,69,67,69,67,66,67,66,64,66,64,66,67,69,71,69,67,66,67,69,71,69,67,66,64,66,64,62
62,64,66,67,69,71,69,67,66,64,66,64,62,64,66,67,69,71,69,67,66,64,62
67,69,71,72,74,76,74,72,71,69,71,72,74,76,74,72,71,69,67
58,60,62,60,58,57,55,53,55,57,58,60,62,60,58,57,55,53,55,57,58
46,48,50,51,53,55,53,51,50,48,46,48,50,51,53,55,53,51,50,48,46
48,47,48,50,48,50,52,53,55,53,52,50,48,47,45,43,45,47,48
62,64,66,67,69,67,69,71,69,67,69,67,66,64,62,61,62,64,66,64,62
58,57,55,53,55,53,51,50,48,46,48,50,51,53,55,57,58
63,65,67,68,70,68,67,65,67,68,70,72,70,68,67,65,63,62,63,65,67,65,63
50,52,54,55,57,59,57,55,57,55,54,55,54,52,50,52,54,55,57,59,57,55,54,52,50,52,54,52,50
62,64,66,64,66,67,66,67,69,71,69,67,66,64,62
70,69,70,72,70,72,74,72,74,75,74,72,70,69,70
65,64,65,67,65,64,65,67,65,67,69,67,65,67,69,70,72,74,72,70,69,67,65,64,62,60,62,64,65
65,64,62,60,62,64,65,67,69,70,72,70,69,67,65,67,69,70,69,67,65,64,62,60,62,64,65
69,73,76,73,69,76,73,69,64,69,73,71,69
45,49,52,45,49,52,49,45,49,52,49,45,52,49,45,52,49,45
69,64,69,73,76,73,76,74,73,71,73,69,64,69,73,76,69,73,76,74,73,71,69
67,71,74,72,71,69,67,71,74,72,71,69,74,71,67,69,71,72,74,76,74,72,71,69,71,67
63,67,70,63,67,68,70,72,70,68,67,65,63,67,63
51,55,58,51,53,55,56,58,60,58,56,55,53,51,53,55,56,58,60,58,56,55,53,55,56,55,53,51
67,69,67,62,67,69,71,67,69,71,69,67,66,62,64,66,67,71,67
50,54,57,54,57,62,64,62,61,59,57,55,54,52,54,57,50,54,57,62,64,62,61,59,57,55,54,52,50
58,60,62,63,65,63,62,60,62,58,62,65,63,62,65,70,69,67,65,63,62,60,58
63,67,70,58,67,63,70,67,70,75,74,72,70,68,67,65,63
65,67,69,65,67,69,70,67,69,70,67,69,70,72,74,76,77,76,77,76,74,72,65,67,69,65,67,64,65
44,48,51,56,58,56,55,53,51,53,51,49,48,46,44,43,44,46,44,48,51,56,58,56,55,53,51,56,55,53,51,49,48,46,44,46,48,44
46,48,50,51,53,50,53,55,53,51,50,48,55,53,50,53,58,57,55,53,50,55,53,51,50,48,46
65,72,69,70,72,74,72,70,69,67,72,70,69,72,70,69,67,70,69,67,65,69,67,64,65
68,67,65,63,68,67,65,63,72,70,68,70,72,73,75,72,73,72,70,68
67,71,74,67,66,67,69,71,72,69,71,72,74,76,74,72,71,69,71,72,71,69,67
67,69,70,72,74,75,74,72,70,69,70,72,74,72,70,69,67
55,54,55,57,55,57,58,60,62,60,58,57,58,57,55,54,55,57,58,60,62,60,58,60,58,57,58,57,55,54,55
64,66,67,69,71,69,71,72,71,69,71,69,67,66,64,63,64,66,67,66,64
60,62,63,65,67,63,60,67,68,70,68,67,72,67,65,63,60,62,63,62,60,59,60
55,53,51,50,55,53,51,50,52,54,55,57,60,57,55,54,55,53,51,50,52,54,55
76,74,72,71,69,67,66,67,69,67,69,71,73,75,76,71,67,64
50,52,50,49,50,49,50,52,50,52,53,55,57,58,57,55,57,58,57,55,53,52,50,49,52,50
62,65,64,62,61,62,64,65,67,65,64,65,67,69,70,69,67,65,67,69,67,65,64,65,67,65,64,65,67,69,70,69,72,70,69,67,65,64,65,64,65,67,69,70,69,67,65,64,62,64,65,64,62,61,62,64,62,61,62
