Signature: 3/4, Ticks per Beat: 4
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;58;0,374;-1;3,0;0;0;0;0;0;0
0,375;-1;1;1;3;58;0,124;-1;1,0;0;0;0;0;0;0
0,5;-1;1;2;0;63;0,499;-1;4,0;0;0;0;0;0;0
1,0;-1;1;3;0;67;0,499;-1;4,0;0;0;0;0;0;0
1,5;-1;2;1;0;69;0,374;-1;3,0;0;0;0;0;0;0
1,875;-1;2;1;3;72;0,124;-1;1,0;0;0;0;0;0;0
2,0;-1;2;2;0;70;0,749;-1;6,0;0;0;0;0;0;0
2,75;-1;2;3;2;67;0,249;-1;2,0;0;0;0;0;0;0
3,0;-1;3;1;0;68;0,374;-1;3,0;0;0;0;0;0;0
3,375;-1;3;1;3;64;0,124;-1;1,0;0;0;0;0;0;0
3,5;-1;3;2;0;65;0,249;-1;2,0;0;0;0;0;0;0
3,75;-1;3;2;2;67;0,249;-1;2,0;0;0;0;0;0;0
4,0;-1;3;3;0;68;0,249;-1;2,0;0;0;0;0;0;0
4,25;-1;3;3;2;65;0,249;-1;2,0;0;0;0;0;0;0
4,5;-1;4;1;0;63;0,374;-1;3,0;0;0;0;0;0;0
4,875;-1;4;1;3;65;0,124;-1;1,0;0;0;0;0;0;0
5,0;-1;4;2;0;67;0,499;-1;4,0;0;0;0;0;0;0
5,75;-1;4;3;2;58;0,624;-1;5,0;0;0;0;0;0;0
6,375;-1;5;1;3;58;0,124;-1;1,0;0;0;0;0;0;0
6,5;-1;5;2;0;62;0,499;-1;4,0;0;0;0;0;0;0
7,0;-1;5;3;0;65;0,499;-1;4,0;0;0;0;0;0;0
7,5;-1;6;1;0;68;0,374;-1;3,0;0;0;0;0;0;0
7,875;-1;6;1;3;72;0,124;-1;1,0;0;0;0;0;0;0
8,0;-1;6;2;0;70;0,499;-1;4,0;0;0;0;0;0;0
8,5;-1;6;3;0;75;0,749;-1;6,0;0;0;0;0;0;0
9,25;-1;7;1;2;64;0,249;-1;2,0;0;0;0;0;0;0
9,5;-1;7;2;0;65;0,374;-1;3,0;0;0;0;0;0;0
9,875;-1;7;2;3;67;0,124;-1;1,0;0;0;0;0;0;0
10,0;-1;7;3;0;68;0,249;-1;2,0;0;0;0;0;0;0
10,25;-1;7;3;2;62;0,249;-1;2,0;0;0;0;0;0;0
10,5;-1;8;1;0;65;0,499;-1;4,0;0;0;0;0;0;0
11,0;-1;8;2;0;63;0,499;-1;4,0;0;0;0;0;0;0
12,0;-1;9;1;0;58;0,374;-1;3,0;0;0;0;0;0;0
12,375;-1;9;1;3;58;0,124;-1;1,0;0;0;0;0;0;0
12,5;-1;9;2;0;63;0,499;-1;4,0;0;0;0;0;0;0
13,0;-1;9;3;0;67;0,499;-1;4,0;0;0;0;0;0;0
13,5;-1;10;1;0;69;0,374;-1;3,0;0;0;0;0;0;0
13,875;-1;10;1;3;72;0,124;-1;1,0;0;0;0;0;0;0
14,0;-1;10;2;0;70;0,749;-1;6,0;0;0;0;0;0;0
14,75;-1;10;3;2;67;0,249;-1;2,0;0;0;0;0;0;0
15,0;-1;11;1;0;68;0,374;-1;3,0;0;0;0;0;0;0
15,375;-1;11;1;3;64;0,124;-1;1,0;0;0;0;0;0;0
15,5;-1;11;2;0;65;0,249;-1;2,0;0;0;0;0;0;0
15,75;-1;11;2;2;67;0,249;-1;2,0;0;0;0;0;0;0
16,0;-1;11;3;0;68;0,249;-1;2,0;0;0;0;0;0;0
16,25;-1;11;3;2;65;0,249;-1;2,0;0;0;0;0;0;0
16,5;-1;12;1;0;63;0,374;-1;3,0;0;0;0;0;0;0
16,875;-1;12;1;3;65;0,124;-1;1,0;0;0;0;0;0;0
17,0;-1;12;2;0;67;0,499;-1;4,0;0;0;0;0;0;0
17,75;-1;12;3;2;58;0,624;-1;5,0;0;0;0;0;0;0
18,375;-1;13;1;3;58;0,124;-1;1,0;0;0;0;0;0;0
18,5;-1;13;2;0;62;0,499;-1;4,0;0;0;0;0;0;0
19,0;-1;13;3;0;65;0,499;-1;4,0;0;0;0;0;0;0
19,5;-1;14;1;0;68;0,374;-1;3,0;0;0;0;0;0;0
19,875;-1;14;1;3;72;0,124;-1;1,0;0;0;0;0;0;0
20,0;-1;14;2;0;70;0,499;-1;4,0;0;0;0;0;0;0
20,5;-1;14;3;0;75;0,749;-1;6,0;0;0;0;0;0;0
21,25;-1;15;1;2;64;0,249;-1;2,0;0;0;0;0;0;0
21,5;-1;15;2;0;65;0,374;-1;3,0;0;0;0;0;0;0
21,875;-1;15;2;3;67;0,124;-1;1,0;0;0;0;0;0;0
22,0;-1;15;3;0;68;0,249;-1;2,0;0;0;0;0;0;0
22,25;-1;15;3;2;62;0,249;-1;2,0;0;0;0;0;0;0
22,5;-1;16;1;0;65;0,499;-1;4,0;0;0;0;0;0;0
23,0;-1;16;2;0;63;0,499;-1;4,0;0;0;0;0;0;0
24,0;-1;17;1;0;67;0,374;-1;3,0;0;0;0;0;0;0
24,375;-1;17;1;3;67;0,124;-1;1,0;0;0;0;0;0;0
24,5;-1;17;2;0;67;0,499;-1;4,0;0;0;0;0;0;0
25,0;-1;17;3;0;72;0,499;-1;4,0;0;0;0;0;0;0
25,5;-1;18;1;0;71;0,374;-1;3,0;0;0;0;0;0;0
25,875;-1;18;1;3;72;0,124;-1;1,0;0;0;0;0;0;0
26,0;-1;18;2;0;74;0,499;-1;4,0;0;0;0;0;0;0
26,5;-1;18;3;0;65;0,749;-1;6,0;0;0;0;0;0;0
27,25;-1;19;1;2;68;0,249;-1;2,0;0;0;0;0;0;0
27,5;-1;19;2;0;67;0,249;-1;2,0;0;0;0;0;0;0
27,75;-1;19;2;2;65;0,249;-1;2,0;0;0;0;0;0;0
28,0;-1;19;3;0;63;0,249;-1;2,0;0;0;0;0;0;0
28,25;-1;19;3;2;62;0,249;-1;2,0;0;0;0;0;0;0
28,5;-1;20;1;0;60;0,374;-1;3,0;0;0;0;0;0;0
28,875;-1;20;1;3;62;0,124;-1;1,0;0;0;0;0;0;0
29,0;-1;20;2;0;63;0,999;-1;8,0;0;0;0;0;0;0
30,0;-1;21;1;0;66;0,374;-1;3,0;0;0;0;0;0;0
30,375;-1;21;1;3;68;0,124;-1;1,0;0;0;0;0;0;0
30,5;-1;21;2;0;67;0,499;-1;4,0;0;0;0;0;0;0
31,0;-1;21;3;0;60;0,499;-1;4,0;0;0;0;0;0;0
31,5;-1;22;1;0;66;0,374;-1;3,0;0;0;0;0;0;0
31,875;-1;22;1;3;68;0,124;-1;1,0;0;0;0;0;0;0
32,0;-1;22;2;0;67;0,499;-1;4,0;0;0;0;0;0;0
32,5;-1;22;3;0;72;0,749;-1;6,0;0;0;0;0;0;0
33,25;-1;23;1;2;68;0,249;-1;2,0;0;0;0;0;0;0
33,5;-1;23;2;0;65;0,249;-1;2,0;0;0;0;0;0;0
33,75;-1;23;2;2;62;0,249;-1;2,0;0;0;0;0;0;0
34,0;-1;23;3;0;67;0,374;-1;3,0;0;0;0;0;0;0
34,375;-1;23;3;3;67;0,124;-1;1,0;0;0;0;0;0;0
34,5;-1;24;1;0;60;0,999;-1;8,0;0;0;0;0;0;0
35,5;-1;24;3;0;59;0,499;-1;4,0;0;0;0;0;0;0
