Signature: 2/4, Ticks per Beat: 4
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;51;0,249;-1;2,0;0;0;0;0;0;0
0,25;-1;1;1;2;46;0,249;-1;2,0;0;0;0;0;0;0
0,5;-1;1;2;0;51;0,249;-1;2,0;0;0;0;0;0;0
0,75;-1;1;2;2;55;0,249;-1;2,0;0;0;0;0;0;0
1,0;-1;2;1;0;58;0,124;-1;1,0;0;0;0;0;0;0
1,125;-1;2;1;1;56;0,124;-1;1,0;0;0;0;0;0;0
1,25;-1;2;1;2;55;0,124;-1;1,0;0;0;0;0;0;0
1,375;-1;2;1;3;53;0,124;-1;1,0;0;0;0;0;0;0
1,5;-1;2;2;0;51;0,499;-1;4,0;0;0;0;0;0;0
2,0;-1;3;1;0;51;0,249;-1;2,0;0;0;0;0;0;0
2,25;-1;3;1;2;46;0,249;-1;2,0;0;0;0;0;0;0
2,5;-1;3;2;0;51;0,249;-1;2,0;0;0;0;0;0;0
2,75;-1;3;2;2;55;0,249;-1;2,0;0;0;0;0;0;0
3,0;-1;4;1;0;53;0,249;-1;2,0;0;0;0;0;0;0
3,25;-1;4;1;2;55;0,124;-1;1,0;0;0;0;0;0;0
3,375;-1;4;1;3;56;0,124;-1;1,0;0;0;0;0;0;0
3,5;-1;4;2;0;58;0,499;-1;4,0;0;0;0;0;0;0
4,0;-1;5;1;0;51;0,249;-1;2,0;0;0;0;0;0;0
4,25;-1;5;1;2;46;0,249;-1;2,0;0;0;0;0;0;0
4,5;-1;5;2;0;51;0,249;-1;2,0;0;0;0;0;0;0
4,75;-1;5;2;2;55;0,249;-1;2,0;0;0;0;0;0;0
5,0;-1;6;1;0;56;0,124;-1;1,0;0;0;0;0;0;0
5,125;-1;6;1;1;55;0,124;-1;1,0;0;0;0;0;0;0
5,25;-1;6;1;2;56;0,124;-1;1,0;0;0;0;0;0;0
5,375;-1;6;1;3;58;0,124;-1;1,0;0;0;0;0;0;0
5,5;-1;6;2;0;60;0,124;-1;1,0;0;0;0;0;0;0
5,625;-1;6;2;1;58;0,124;-1;1,0;0;0;0;0;0;0
5,75;-1;6;2;2;60;0,124;-1;1,0;0;0;0;0;0;0
5,875;-1;6;2;3;62;0,124;-1;1,0;0;0;0;0;0;0
6,0;-1;7;1;0;63;0,249;-1;2,0;0;0;0;0;0;0
6,25;-1;7;1;2;62;0,124;-1;1,0;0;0;0;0;0;0
6,375;-1;7;1;3;60;0,124;-1;1,0;0;0;0;0;0;0
6,5;-1;7;2;0;58;0,249;-1;2,0;0;0;0;0;0;0
6,75;-1;7;2;2;56;0,249;-1;2,0;0;0;0;0;0;0
7,0;-1;8;1;0;55;0,499;-1;4,0;0;0;0;0;0;0
7,5;-1;8;2;0;53;0,499;-1;4,0;0;0;0;0;0;0
8,0;-1;9;1;0;63;0,249;-1;2,0;0;0;0;0;0;0
8,25;-1;9;1;2;62;0,124;-1;1,0;0;0;0;0;0;0
8,375;-1;9;1;3;60;0,124;-1;1,0;0;0;0;0;0;0
8,5;-1;9;2;0;58;0,249;-1;2,0;0;0;0;0;0;0
8,75;-1;9;2;2;56;0,249;-1;2,0;0;0;0;0;0;0
9,0;-1;10;1;0;55;0,249;-1;2,0;0;0;0;0;0;0
9,25;-1;10;1;2;53;0,249;-1;2,0;0;0;0;0;0;0
9,5;-1;10;2;0;51;0,499;-1;4,0;0;0;0;0;1;0
