Signature: 9/8, Ticks per Beat: 3
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;56;0,249;-1;1,0;0;0;0;0;0;0
0,25;-1;1;1;1;55;0,249;-1;1,0;0;0;0;0;0;0
0,5;-1;1;1;2;56;0,249;-1;1,0;0;0;0;0;0;0
0,75;-1;1;2;0;47;0,499;-1;2,0;0;0;0;0;0;0
1,25;-1;1;2;2;56;0,249;-1;1,0;0;0;0;0;0;0
1,5;-1;1;3;0;55;0,749;-1;3,0;0;0;0;0;0;0
2,25;-1;2;1;1;54;0,249;-1;1,0;0;0;0;0;0;0
2,5;-1;2;1;2;53;0,249;-1;1,0;0;0;0;0;0;0
2,75;-1;2;2;0;54;0,249;-1;1,0;0;0;0;0;0;0
3,0;-1;2;2;1;47;0,499;-1;2,0;0;0;0;0;0;0
3,5;-1;2;3;0;54;0,249;-1;1,0;0;0;0;0;0;0
3,75;-1;2;3;1;53;0,749;-1;3,0;0;0;0;0;0;0
4,5;-1;3;1;2;57;0,249;-1;1,0;0;0;0;0;0;0
4,75;-1;3;2;0;56;0,249;-1;1,0;0;0;0;0;0;0
5,0;-1;3;2;1;57;0,249;-1;1,0;0;0;0;0;0;0
5,25;-1;3;2;2;61;0,999;-1;4,0;0;0;0;0;0;0
6,25;-1;4;1;1;59;0,249;-1;1,0;0;0;0;0;0;0
6,5;-1;4;1;2;57;0,249;-1;1,0;0;0;0;0;0;0
6,75;-1;4;2;0;56;0,249;-1;1,0;0;0;0;0;0;0
7,0;-1;4;2;1;54;0,249;-1;1,0;0;0;0;0;0;0
7,25;-1;4;2;2;56;0,249;-1;1,0;0;0;0;0;0;0
7,5;-1;4;3;0;59;0,999;-1;4,0;0;0;0;0;0;0
8,5;-1;5;1;2;57;0,249;-1;1,0;0;0;0;0;0;0
8,75;-1;5;2;0;56;0,249;-1;1,0;0;0;0;0;0;0
9,0;-1;5;2;1;54;0,249;-1;1,0;0;0;0;0;0;0
9,25;-1;5;2;2;53;0,249;-1;1,0;0;0;0;0;0;0
9,5;-1;5;3;0;54;0,249;-1;1,0;0;0;0;0;0;0
9,75;-1;5;3;1;61;0,499;-1;2,0;0;0;0;0;0;0
10,25;-1;6;1;1;59;0,249;-1;1,0;0;0;0;0;0;0
10,5;-1;6;1;2;57;0,499;-1;2,0;0;0;0;0;0;0
11,0;-1;6;2;1;51;0,249;-1;1,0;0;0;0;0;0;0
11,25;-1;6;2;2;54;0,999;-1;4,0;0;0;0;0;0;0
12,25;-1;7;1;1;56;0,249;-1;1,0;0;0;0;0;0;0
12,5;-1;7;1;2;54;0,249;-1;1,0;0;0;0;0;0;0
12,75;-1;7;2;0;52;0,749;-1;3,0;0;0;0;0;1;0
