Signature: 12/8, Ticks per Beat: 6
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;64;0,249;-1;2,0;0;0;0;0;0;0
0,25;-1;1;1;2;65;0,249;-1;2,0;0;0;0;0;0;0
0,5;-1;1;1;4;67;0,249;-1;2,0;0;0;0;0;0;0
0,75;-1;1;2;0;60;0,499;-1;4,0;0;0;0;0;0;0
1,25;-1;1;2;4;64;0,249;-1;2,0;0;0;0;0;0;0
1,5;-1;1;3;0;62;0,249;-1;2,0;0;0;0;0;0;0
1,75;-1;1;3;2;64;0,124;-1;1,0;0;0;0;0;0;0
1,875;-1;1;3;3;62;0,124;-1;1,0;0;0;0;0;0;0
2,0;-1;1;3;4;60;0,124;-1;1,0;0;0;0;0;0;0
2,125;-1;1;3;5;62;0,124;-1;1,0;0;0;0;0;0;0
2,25;-1;1;4;0;64;0,249;-1;2,0;0;0;0;0;0;0
2,5;-1;1;4;2;60;0,249;-1;2,0;0;0;0;0;0;0
3,0;-1;2;1;0;69;0,249;-1;2,0;0;0;0;0;0;0
3,25;-1;2;1;2;72;0,124;-1;1,0;0;0;0;0;0;0
3,375;-1;2;1;3;71;0,124;-1;1,0;0;0;0;0;0;0
3,5;-1;2;1;4;69;0,124;-1;1,0;0;0;0;0;0;0
3,625;-1;2;1;5;67;0,124;-1;1,0;0;0;0;0;0;0
3,75;-1;2;2;0;65;0,124;-1;1,0;0;0;0;0;0;0
3,875;-1;2;2;1;64;0,124;-1;1,0;0;0;0;0;0;0
4,0;-1;2;2;2;62;0,124;-1;1,0;0;0;0;0;0;0
4,125;-1;2;2;3;64;0,124;-1;1,0;0;0;0;0;0;0
4,25;-1;2;2;4;65;0,124;-1;1,0;0;0;0;0;0;0
4,375;-1;2;2;5;66;0,124;-1;1,0;0;0;0;0;0;0
4,5;-1;2;3;0;67;0,124;-1;1,0;0;0;0;0;0;0
4,625;-1;2;3;1;69;0,124;-1;1,0;0;0;0;0;0;0
4,75;-1;2;3;2;71;0,124;-1;1,0;0;0;0;0;0;0
4,875;-1;2;3;3;67;0,124;-1;1,0;0;0;0;0;0;0
5,0;-1;2;3;4;69;0,124;-1;1,0;0;0;0;0;0;0
5,125;-1;2;3;5;71;0,124;-1;1,0;0;0;0;0;0;0
5,25;-1;2;4;0;74;0,249;-1;2,0;0;0;0;0;0;0
5,5;-1;2;4;2;72;0,499;-1;4,0;0;0;0;0;0;0
6,0;-1;3;1;0;71;0,249;-1;2,0;0;0;0;0;0;0
6,25;-1;3;1;2;72;0,249;-1;2,0;0;0;0;0;0;0
6,5;-1;3;1;4;73;0,249;-1;2,0;0;0;0;0;0;0
6,75;-1;3;2;0;76;0,249;-1;2,0;0;0;0;0;0;0
7,0;-1;3;2;2;74;0,249;-1;2,0;0;0;0;0;0;0
7,5;-1;3;3;0;67;0,249;-1;2,0;0;0;0;0;0;0
7,75;-1;3;3;2;69;0,249;-1;2,0;0;0;0;0;0;0
8,0;-1;3;3;4;70;0,249;-1;2,0;0;0;0;0;0;0
