Signature: 3/4, Ticks per Beat: 2
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;60;0,749;-1;3,0;0;0;0;0;0;0
0,75;-1;1;2;1;55;0,249;-1;1,0;0;0;0;0;0;0
1,0;-1;1;3;0;60;0,249;-1;1,0;0;0;0;0;0;0
1,25;-1;1;3;1;62;0,249;-1;1,0;0;0;0;0;0;0
1,5;-1;2;1;0;64;0,249;-1;1,0;0;0;0;0;0;0
1,75;-1;2;1;1;60;0,249;-1;1,0;0;0;0;0;0;0
2,0;-1;2;2;0;65;0,749;-1;3,0;0;0;0;0;0;0
2,75;-1;2;3;1;64;0,249;-1;1,0;0;0;0;0;0;0
3,0;-1;3;1;0;62;0,499;-1;2,0;0;0;0;0;0;0
3,5;-1;3;2;0;69;0,749;-1;3,0;0;0;0;0;0;0
4,25;-1;3;3;1;67;0,249;-1;1,0;0;0;0;0;0;0
4,5;-1;4;1;0;65;0,249;-1;1,0;0;0;0;0;0;0
4,75;-1;4;1;1;64;0,249;-1;1,0;0;0;0;0;0;0
5,0;-1;4;2;0;57;0,249;-1;1,0;0;0;0;0;0;0
5,25;-1;4;2;1;59;0,249;-1;1,0;0;0;0;0;0;0
5,5;-1;4;3;0;60;0,249;-1;1,0;0;0;0;0;0;0
5,75;-1;4;3;1;62;0,249;-1;1,0;0;0;0;0;0;0
6,0;-1;5;1;0;64;0,749;-1;3,0;0;0;0;0;0;0
6,75;-1;5;2;1;55;0,249;-1;1,0;0;0;0;0;0;0
7,0;-1;5;3;0;65;0,249;-1;1,0;0;0;0;0;0;0
7,25;-1;5;3;1;64;0,249;-1;1,0;0;0;0;0;0;0
7,5;-1;6;1;0;62;0,999;-1;4,0;0;0;0;0;0;0
8,5;-1;6;3;0;63;0,499;-1;2,0;0;0;0;0;0;0
9,0;-1;7;1;0;64;0,749;-1;3,0;0;0;0;0;0;0
9,75;-1;7;2;1;60;0,249;-1;1,0;0;0;0;0;0;0
10,0;-1;7;3;0;64;0,249;-1;1,0;0;0;0;0;0;0
10,25;-1;7;3;1;69;0,249;-1;1,0;0;0;0;0;0;0
10,5;-1;8;1;0;71;0,249;-1;1,0;0;0;0;0;0;0
10,75;-1;8;1;1;72;0,249;-1;1,0;0;0;0;0;0;0
11,0;-1;8;2;0;67;0,249;-1;1,0;0;0;0;0;0;0
11,25;-1;8;2;1;64;0,249;-1;1,0;0;0;0;0;0;0
11,5;-1;8;3;0;69;0,249;-1;1,0;0;0;0;0;0;0
11,75;-1;8;3;1;67;0,249;-1;1,0;0;0;0;0;0;0
12,0;-1;9;1;0;65;0,749;-1;3,0;0;0;0;0;0;0
12,75;-1;9;2;1;64;0,249;-1;1,0;0;0;0;0;0;0
13,0;-1;9;3;0;62;0,249;-1;1,0;0;0;0;0;0;0
13,25;-1;9;3;1;64;0,249;-1;1,0;0;0;0;0;0;0
13,5;-1;10;1;0;65;0,249;-1;1,0;0;0;0;0;0;0
13,75;-1;10;1;1;64;0,249;-1;1,0;0;0;0;0;0;0
14,0;-1;10;2;0;60;0,249;-1;1,0;0;0;0;0;0;0
14,25;-1;10;2;1;62;0,249;-1;1,0;0;0;0;0;0;0
14,5;-1;10;3;0;64;0,249;-1;1,0;0;0;0;0;0;0
14,75;-1;10;3;1;55;0,249;-1;1,0;0;0;0;0;0;0
15,0;-1;11;1;0;57;0,749;-1;3,0;0;0;0;0;0;0
15,75;-1;11;2;1;65;0,249;-1;1,0;0;0;0;0;0;0
16,0;-1;11;3;0;64;0,249;-1;1,0;0;0;0;0;0;0
16,25;-1;11;3;1;60;0,249;-1;1,0;0;0;0;0;0;0
16,5;-1;12;1;0;69;0,749;-1;3,0;0;0;0;0;0;0
17,25;-1;12;2;1;67;0,249;-1;1,0;0;0;0;0;0;0
17,5;-1;12;3;0;64;0,249;-1;1,0;0;0;0;0;0;0
17,75;-1;12;3;1;65;0,249;-1;1,0;0;0;0;0;0;0
18,0;-1;13;1;0;67;0,249;-1;1,0;0;0;0;0;0;0
18,25;-1;13;1;1;57;0,249;-1;1,0;0;0;0;0;0;0
18,5;-1;13;2;0;65;0,249;-1;1,0;0;0;0;0;0;0
18,75;-1;13;2;1;64;0,249;-1;1,0;0;0;0;0;0;0
19,0;-1;13;3;0;59;0,249;-1;1,0;0;0;0;0;0;0
19,25;-1;13;3;1;62;0,249;-1;1,0;0;0;0;0;0;0
19,5;-1;14;1;0;60;0,749;-1;3,0;0;0;0;0;0;0
20,25;-1;14;2;1;59;0,249;-1;1,0;0;0;0;0;0;0
20,5;-1;14;3;0;64;0,249;-1;1,0;0;0;0;0;0;0
20,75;-1;14;3;1;62;0,249;-1;1,0;0;0;0;0;0;0
21,0;-1;15;1;0;60;0,999;-1;4,0;0;0;0;0;1;0
