Signature: 2/2, Ticks per Beat: 4
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;50;0,499;-1;2,0;0;0;0;0;0;0
0,5;-1;1;1;2;51;0,499;-1;2,0;0;0;0;0;0;0
1,0;-1;1;2;0;52;0,499;-1;2,0;0;0;0;0;0;0
1,75;-1;1;2;3;45;0,249;-1;1,0;0;0;0;0;0;0
2,0;-1;2;1;0;52;0,499;-1;2,0;0;0;0;0;0;0
2,5;-1;2;1;2;53;0,499;-1;2,0;0;0;0;0;0;0
3,0;-1;2;2;0;54;0,499;-1;2,0;0;0;0;0;0;0
3,75;-1;2;2;3;50;0,249;-1;1,0;0;0;0;0;0;0
4,0;-1;3;1;0;55;0,999;-1;4,0;0;0;0;0;0;0
5,0;-1;3;2;0;56;0,999;-1;4,0;0;0;0;0;0;0
6,0;-1;4;1;0;57;0,999;-1;4,0;0;0;0;0;0;0
7,5;-1;4;2;2;58;0,499;-1;2,0;0;0;0;0;0;0
8,0;-1;5;1;0;59;0,499;-1;2,0;0;0;0;0;0;0
8,5;-1;5;1;2;50;0,499;-1;2,0;0;0;0;0;0;0
9,0;-1;5;2;0;59;0,499;-1;2,0;0;0;0;0;0;0
9,75;-1;5;2;3;50;0,249;-1;1,0;0;0;0;0;0;0
10,0;-1;6;1;0;54;0,499;-1;2,0;0;0;0;0;0;0
10,5;-1;6;1;2;55;0,499;-1;2,0;0;0;0;0;0;0
11,0;-1;6;2;0;56;0,499;-1;2,0;0;0;0;0;0;0
11,5;-1;6;2;2;57;0,499;-1;2,0;0;0;0;0;0;0
12,0;-1;7;1;0;45;0,499;-1;2,0;0;0;0;0;0;0
12,5;-1;7;1;2;46;0,499;-1;2,0;0;0;0;0;0;0
13,0;-1;7;2;0;47;0,499;-1;2,0;0;0;0;0;0;0
13,5;-1;7;2;2;48;0,499;-1;2,0;0;0;0;0;0;0
14,0;-1;8;1;0;49;0,999;-1;4,0;0;0;0;0;0;0
15,0;-1;8;2;0;50;0,499;-1;2,0;0;0;0;0;1;0
