Signature: 3/4, Ticks per Beat: 4
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;45;0,499;-1;4,0;0;0;0;0;0;0
0,5;-1;1;2;0;56;0,499;-1;4,0;0;0;0;0;0;0
1,0;-1;1;3;0;56;0,124;-1;1,0;0;0;0;0;0;0
1,125;-1;1;3;1;53;0,124;-1;1,0;0;0;0;0;0;0
1,25;-1;1;3;2;54;0,124;-1;1,0;0;0;0;0;0;0
1,375;-1;1;3;3;53;0,124;-1;1,0;0;0;0;0;0;0
1,5;-1;2;1;0;57;0,499;-1;4,0;0;0;0;0;0;0
2,0;-1;2;2;0;49;0,499;-1;4,0;0;0;0;0;0;0
2,5;-1;2;3;0;49;0,499;-1;4,0;0;0;0;0;0;0
3,0;-1;3;1;0;46;0,499;-1;4,0;0;0;0;0;0;0
3,5;-1;3;2;0;56;0,499;-1;4,0;0;0;0;0;0;0
4,0;-1;3;3;0;56;0,124;-1;1,0;0;0;0;0;0;0
4,125;-1;3;3;1;53;0,124;-1;1,0;0;0;0;0;0;0
4,25;-1;3;3;2;54;0,124;-1;1,0;0;0;0;0;0;0
4,375;-1;3;3;3;52;0,124;-1;1,0;0;0;0;0;0;0
4,5;-1;4;1;0;48;1,499;-1;12,0;0;0;0;0;0;0
6,0;-1;5;1;0;59;0,999;-1;8,0;0;0;0;0;0;0
7,0;-1;5;3;0;59;0,499;-1;4,0;0;0;0;0;0;0
7,5;-1;6;1;0;55;0,999;-1;8,0;0;0;0;0;0;0
8,5;-1;6;3;0;58;0,499;-1;4,0;0;0;0;0;0;0
9,0;-1;7;1;0;54;1,499;-1;12,0;0;0;0;0;0;0
10,5;-1;8;1;0;50;0,499;-1;4,0;0;0;0;0;0;0
11,0;-1;8;2;0;61;0,499;-1;4,0;0;0;0;0;0;0
11,5;-1;8;3;0;61;0,124;-1;1,0;0;0;0;0;0;0
11,625;-1;8;3;1;59;0,124;-1;1,0;0;0;0;0;0;0
11,75;-1;8;3;2;58;0,124;-1;1,0;0;0;0;0;0;0
11,875;-1;8;3;3;59;0,124;-1;1,0;0;0;0;0;0;0
12,0;-1;9;1;0;50;0,499;-1;4,0;0;0;0;0;0;0
12,5;-1;9;2;0;61;0,499;-1;4,0;0;0;0;0;0;0
13,0;-1;9;3;0;62;0,124;-1;1,0;0;0;0;0;0;0
13,125;-1;9;3;1;60;0,124;-1;1,0;0;0;0;0;0;0
13,25;-1;9;3;2;58;0,124;-1;1,0;0;0;0;0;0;0
13,375;-1;9;3;3;56;0,124;-1;1,0;0;0;0;0;0;0
13,5;-1;10;1;0;59;0,749;-1;6,0;0;0;0;0;0;0
14,25;-1;10;2;2;55;0,249;-1;2,0;0;0;0;0;0;0
14,5;-1;10;3;0;46;0,499;-1;4,0;0;0;0;0;0;0
15,0;-1;11;1;0;54;0,499;-1;4,0;0;0;0;0;0;0
15,5;-1;11;2;0;51;0,999;-1;8,0;0;0;0;0;0;0
18,0;-1;13;1;0;45;0,499;-1;4,0;0;0;0;0;0;0
18,5;-1;13;2;0;56;0,499;-1;4,0;0;0;0;0;0;0
19,0;-1;13;3;0;56;0,124;-1;1,0;0;0;0;0;0;0
19,125;-1;13;3;1;53;0,124;-1;1,0;0;0;0;0;0;0
19,25;-1;13;3;2;54;0,124;-1;1,0;0;0;0;0;0;0
19,375;-1;13;3;3;53;0,124;-1;1,0;0;0;0;0;0;0
19,5;-1;14;1;0;45;0,499;-1;4,0;0;0;0;0;0;0
20,0;-1;14;2;0;56;0,499;-1;4,0;0;0;0;0;0;0
20,5;-1;14;3;0;56;0,124;-1;1,0;0;0;0;0;0;0
20,625;-1;14;3;1;54;0,124;-1;1,0;0;0;0;0;0;0
20,75;-1;14;3;2;57;0,124;-1;1,0;0;0;0;0;0;0
20,875;-1;14;3;3;54;0,124;-1;1,0;0;0;0;0;0;0
21,0;-1;15;1;0;46;1,499;-1;12,0;0;0;0;0;1;0
