Signature: 2/2, Ticks per Beat: 4
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;68;0,249;-1;1,0;0;0;0;0;0;0
0,25;-1;1;1;1;66;0,249;-1;1,0;0;0;0;0;0;0
0,5;-1;1;1;2;68;0,249;-1;1,0;0;0;0;0;0;0
0,75;-1;1;1;3;69;0,249;-1;1,0;0;0;0;0;0;0
1,0;-1;1;2;0;71;0,499;-1;2,0;0;0;0;0;0;0
1,75;-1;1;2;3;71;0,249;-1;1,0;0;0;0;0;0;0
2,0;-1;2;1;0;73;0,499;-1;2,0;0;0;0;0;0;0
2,5;-1;2;1;2;76;0,499;-1;2,0;0;0;0;0;0;0
3,5;-1;2;2;2;73;0,499;-1;2,0;0;0;0;0;0;0
4,0;-1;3;1;0;71;0,249;-1;1,0;0;0;0;0;0;0
4,25;-1;3;1;1;69;0,249;-1;1,0;0;0;0;0;0;0
4,5;-1;3;1;2;68;0,249;-1;1,0;0;0;0;0;0;0
4,75;-1;3;1;3;66;0,249;-1;1,0;0;0;0;0;0;0
5,0;-1;3;2;0;68;0,499;-1;2,0;0;0;0;0;0;0
5,75;-1;3;2;3;64;0,249;-1;1,0;0;0;0;0;0;0
6,0;-1;4;1;0;66;0,999;-1;4,0;0;0;0;0;0;0
7,5;-1;4;2;2;64;0,249;-1;1,0;0;0;0;0;0;0
7,75;-1;4;2;3;66;0,249;-1;1,0;0;0;0;0;0;0
8,0;-1;5;1;0;68;0,249;-1;1,0;0;0;0;0;0;0
8,25;-1;5;1;1;66;0,249;-1;1,0;0;0;0;0;0;0
8,5;-1;5;1;2;68;0,249;-1;1,0;0;0;0;0;0;0
8,75;-1;5;1;3;69;0,249;-1;1,0;0;0;0;0;0;0
9,0;-1;5;2;0;71;0,499;-1;2,0;0;0;0;0;0;0
9,75;-1;5;2;3;71;0,249;-1;1,0;0;0;0;0;0;0
10,0;-1;6;1;0;73;0,499;-1;2,0;0;0;0;0;0;0
10,5;-1;6;1;2;76;0,499;-1;2,0;0;0;0;0;0;0
11,5;-1;6;2;2;73;0,499;-1;2,0;0;0;0;0;0;0
12,0;-1;7;1;0;71;0,749;-1;3,0;0;0;0;0;0;0
12,75;-1;7;1;3;69;0,249;-1;1,0;0;0;0;0;0;0
13,0;-1;7;2;0;68;0,499;-1;2,0;0;0;0;0;0;0
13,5;-1;7;2;2;66;0,499;-1;2,0;0;0;0;0;0;0
14,5;-1;8;1;2;68;0,499;-1;2,0;0;0;0;0;0;0
15,0;-1;8;2;0;64;0,999;-1;4,0;0;0;0;0;1;0
