Signature: 2/2, Ticks per Beat: 8
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;69;0,374;-1;3,0;0;0;0;0;0;0
0,375;-1;1;1;3;68;0,124;-1;1,0;0;0;0;0;0;0
0,5;-1;1;1;4;69;0,374;-1;3,0;0;0;0;0;0;0
0,875;-1;1;1;7;70;0,124;-1;1,0;0;0;0;0;0;0
1,0;-1;1;2;0;67;0,999;-1;8,0;0;0;0;0;0;0
2,0;-1;2;1;0;67;0,374;-1;3,0;0;0;0;0;0;0
2,375;-1;2;1;3;66;0,124;-1;1,0;0;0;0;0;0;0
2,5;-1;2;1;4;67;0,374;-1;3,0;0;0;0;0;0;0
2,875;-1;2;1;7;69;0,124;-1;1,0;0;0;0;0;0;0
3,0;-1;2;2;0;65;0,999;-1;8,0;0;0;0;0;0;0
4,0;-1;3;1;0;64;0,374;-1;3,0;0;0;0;0;0;0
4,375;-1;3;1;3;63;0,124;-1;1,0;0;0;0;0;0;0
4,5;-1;3;1;4;64;0,249;-1;2,0;0;0;0;0;0;0
4,75;-1;3;1;6;65;0,249;-1;2,0;0;0;0;0;0;0
5,0;-1;3;2;0;66;0,249;-1;2,0;0;0;0;0;0;0
5,25;-1;3;2;2;67;0,249;-1;2,0;0;0;0;0;0;0
5,5;-1;3;2;4;68;0,249;-1;2,0;0;0;0;0;0;0
5,75;-1;3;2;6;69;0,249;-1;2,0;0;0;0;0;0;0
6,0;-1;4;1;0;74;0,374;-1;3,0;0;0;0;0;0;0
6,375;-1;4;1;3;73;0,124;-1;1,0;0;0;0;0;0;0
6,5;-1;4;1;4;72;0,249;-1;2,0;0;0;0;0;0;0
6,75;-1;4;1;6;71;0,249;-1;2,0;0;0;0;0;0;0
7,0;-1;4;2;0;70;0,249;-1;2,0;0;0;0;0;0;0
7,25;-1;4;2;2;67;0,249;-1;2,0;0;0;0;0;0;0
7,5;-1;4;2;4;64;0,249;-1;2,0;0;0;0;0;0;0
7,75;-1;4;2;6;61;0,249;-1;2,0;0;0;0;0;0;0
8,0;-1;5;1;0;69;0,374;-1;3,0;0;0;0;0;0;0
8,375;-1;5;1;3;70;0,124;-1;1,0;0;0;0;0;0;0
8,5;-1;5;1;4;69;0,374;-1;3,0;0;0;0;0;0;0
8,875;-1;5;1;7;68;0,124;-1;1,0;0;0;0;0;0;0
9,0;-1;5;2;0;67;0,499;-1;4,0;0;0;0;0;0;0
10,0;-1;6;1;0;67;0,374;-1;3,0;0;0;0;0;0;0
10,375;-1;6;1;3;70;0,124;-1;1,0;0;0;0;0;0;0
10,5;-1;6;1;4;69;0,374;-1;3,0;0;0;0;0;0;0
10,875;-1;6;1;7;67;0,124;-1;1,0;0;0;0;0;0;0
11,0;-1;6;2;0;66;0,999;-1;8,0;0;0;0;0;0;0
12,0;-1;7;1;0;65;0,374;-1;3,0;0;0;0;0;0;0
12,375;-1;7;1;3;64;0,124;-1;1,0;0;0;0;0;0;0
12,5;-1;7;1;4;65;0,249;-1;2,0;0;0;0;0;0;0
12,75;-1;7;1;6;57;0,249;-1;2,0;0;0;0;0;0;0
13,0;-1;7;2;0;70;0,249;-1;2,0;0;0;0;0;0;0
13,25;-1;7;2;2;67;0,249;-1;2,0;0;0;0;0;0;0
13,75;-1;7;2;6;61;0,249;-1;2,0;0;0;0;0;0;0
14,0;-1;8;1;0;69;0,249;-1;2,0;0;0;0;0;0;0
14,25;-1;8;1;2;59;0,249;-1;2,0;0;0;0;0;0;0
14,5;-1;8;1;4;60;0,249;-1;2,0;0;0;0;0;0;0
14,75;-1;8;1;6;61;0,249;-1;2,0;0;0;0;0;0;0
15,0;-1;8;2;0;62;0,999;-1;8,0;0;0;0;0;1;0
