Signature: 4/4, Ticks per Beat: 2
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;54;0,999;-1;4,0;0;0;0;0;0;0
1,0;-1;1;3;0;48;0,499;-1;2,0;0;0;0;0;0;0
1,5;-1;1;4;0;59;0,499;-1;2,0;0;0;0;0;0;0
2,0;-1;2;1;0;55;0,749;-1;3,0;0;0;0;0;0;0
2,75;-1;2;2;1;56;0,249;-1;1,0;0;0;0;0;0;0
3,0;-1;2;3;0;46;0,999;-1;4,0;0;0;0;0;0;0
4,0;-1;3;1;0;46;0,499;-1;2,0;0;0;0;0;0;0
4,5;-1;3;2;0;49;0,499;-1;2,0;0;0;0;0;0;0
5,0;-1;3;3;0;51;0,499;-1;2,0;0;0;0;0;0;0
5,5;-1;3;4;0;62;0,499;-1;2,0;0;0;0;0;0;0
6,0;-1;4;1;0;52;0,999;-1;4,0;0;0;0;0;0;0
7,5;-1;4;4;0;57;0,499;-1;2,0;0;0;0;0;0;0
8,0;-1;5;1;0;57;0,499;-1;2,0;0;0;0;0;0;0
8,5;-1;5;2;0;53;0,499;-1;2,0;0;0;0;0;0;0
9,0;-1;5;3;0;59;0,499;-1;2,0;0;0;0;0;0;0
9,5;-1;5;4;0;55;0,499;-1;2,0;0;0;0;0;0;0
10,0;-1;6;1;0;60;0,999;-1;4,0;0;0;0;0;0;0
11,0;-1;6;3;0;50;0,999;-1;4,0;0;0;0;0;0;0
12,0;-1;7;1;0;63;1,499;-1;6,0;0;0;0;0;0;0
13,5;-1;7;4;0;51;0,499;-1;2,0;0;0;0;0;0;0
14,0;-1;8;1;0;54;0,999;-1;4,0;0;0;0;0;0;0
15,0;-1;8;3;0;44;0,999;-1;4,0;0;0;0;0;0;0
16,0;-1;9;1;0;55;1,499;-1;6,0;0;0;0;0;0;0
18,0;-1;10;1;0;54;1,999;-1;8,0;0;0;0;0;0;0
20,0;-1;11;1;0;48;0,999;-1;4,0;0;0;0;0;0;0
21,0;-1;11;3;0;59;0,999;-1;4,0;0;0;0;0;0;0
22,0;-1;12;1;0;55;1,999;-1;8,0;0;0;0;0;0;0
24,0;-1;13;1;0;56;1,999;-1;8,0;0;0;0;0;0;0
26,0;-1;14;1;0;46;2,999;-1;12,0;0;0;0;0;1;0
