Signature: 3/4, Ticks per Beat: 2
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;69;0,499;-1;2,0;0;0;0;0;0;0
0,5;-1;1;2;0;72;0,749;-1;3,0;0;0;0;0;0;0
1,25;-1;1;3;1;76;0,249;-1;1,0;0;0;0;0;0;0
1,5;-1;2;1;0;80;0,499;-1;2,0;0;0;0;0;0;0
2,0;-1;2;2;0;76;0,749;-1;3,0;0;0;0;0;0;0
2,75;-1;2;3;1;69;0,249;-1;1,0;0;0;0;0;0;0
3,0;-1;3;1;0;75;2,499;-1;10,0;0;0;0;0;0;0
6,0;-1;5;1;0;73;0,499;-1;2,0;0;0;0;0;0;0
6,5;-1;5;2;0;76;0,749;-1;3,0;0;0;0;0;0;0
7,25;-1;5;3;1;80;0,249;-1;1,0;0;0;0;0;0;0
7,5;-1;6;1;0;84;0,499;-1;2,0;0;0;0;0;0;0
8,0;-1;6;2;0;80;0,249;-1;1,0;0;0;0;0;0;0
8,25;-1;6;2;1;84;0,249;-1;1,0;0;0;0;0;0;0
8,5;-1;6;3;0;80;0,249;-1;1,0;0;0;0;0;0;0
8,75;-1;6;3;1;73;0,249;-1;1,0;0;0;0;0;0;0
9,0;-1;7;1;0;79;2,499;-1;10,0;0;0;0;0;0;0
12,0;-1;9;1;0;80;0,499;-1;2,0;0;0;0;0;0;0
12,5;-1;9;2;0;74;0,499;-1;2,0;0;0;0;0;0;0
13,0;-1;9;3;0;80;0,499;-1;2,0;0;0;0;0;0;0
13,5;-1;10;1;0;79;1,499;-1;6,0;0;0;0;0;0;0
15,0;-1;11;1;0;81;0,499;-1;2,0;0;0;0;0;0;0
15,5;-1;11;2;0;75;0,499;-1;2,0;0;0;0;0;0;0
16,0;-1;11;3;0;81;0,499;-1;2,0;0;0;0;0;0;0
16,5;-1;12;1;0;80;1,499;-1;6,0;0;0;0;0;0;0
18,0;-1;13;1;0;84;0,499;-1;2,0;0;0;0;0;0;0
18,5;-1;13;2;0;80;0,749;-1;3,0;0;0;0;0;0;0
19,25;-1;13;3;1;76;0,249;-1;1,0;0;0;0;0;0;0
19,5;-1;14;1;0;78;0,499;-1;2,0;0;0;0;0;0;0
20,0;-1;14;2;0;77;0,499;-1;2,0;0;0;0;0;0;0
20,5;-1;14;3;0;76;0,499;-1;2,0;0;0;0;0;0;0
21,0;-1;15;1;0;75;0,499;-1;2,0;0;0;0;0;0;0
21,5;-1;15;2;0;74;0,499;-1;2,0;0;0;0;0;0;0
22,0;-1;15;3;0;69;0,499;-1;2,0;0;0;0;0;0;0
22,5;-1;16;1;0;73;1,499;-1;6,0;0;0;0;0;0;0
24,0;-1;17;1;0;66;0,499;-1;2,0;0;0;0;0;0;0
24,5;-1;17;2;0;69;0,749;-1;3,0;0;0;0;0;0;0
25,25;-1;17;3;1;73;0,249;-1;1,0;0;0;0;0;0;0
25,5;-1;18;1;0;77;0,499;-1;2,0;0;0;0;0;0;0
26,0;-1;18;2;0;73;0,499;-1;2,0;0;0;0;0;0;0
26,5;-1;18;3;0;66;0,499;-1;2,0;0;0;0;0;0;0
27,0;-1;19;1;0;72;0,499;-1;2,0;0;0;0;0;0;0
27,5;-1;19;2;0;79;0,499;-1;2,0;0;0;0;0;0;0
28,0;-1;19;3;0;78;0,499;-1;2,0;0;0;0;0;0;0
28,5;-1;20;1;0;76;1,499;-1;6,0;0;0;0;0;0;0
30,0;-1;21;1;0;77;0,499;-1;2,0;0;0;0;0;0;0
30,5;-1;21;2;0;71;0,749;-1;3,0;0;0;0;0;0;0
31,25;-1;21;3;1;77;0,249;-1;1,0;0;0;0;0;0;0
31,5;-1;22;1;0;76;0,499;-1;2,0;0;0;0;0;0;0
32,0;-1;22;2;0;72;0,499;-1;2,0;0;0;0;0;0;0
32,5;-1;22;3;0;68;0,499;-1;2,0;0;0;0;0;0;0
34,5;-1;24;1;0;71;1,499;-1;6,0;0;0;0;0;0;0
36,0;-1;25;1;0;71;1,499;-1;6,0;0;0;0;0;0;0
37,5;-1;26;1;0;68;0,999;-1;4,0;0;0;0;0;0;0
38,5;-1;26;3;0;71;0,4979;-1;2,0;0;0;0;0;1;0
