Signature: 2/4, Ticks per Beat: 4
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;45;0,124;-1;1,0;0;0;0;0;0;0
0,125;-1;1;1;1;45;0,124;-1;1,0;0;0;0;0;0;0
0,25;-1;1;1;2;45;0,124;-1;1,0;0;0;0;0;0;0
0,375;-1;1;1;3;47;0,124;-1;1,0;0;0;0;0;0;0
0,5;-1;1;2;0;49;0,124;-1;1,0;0;0;0;0;0;0
0,625;-1;1;2;1;52;0,249;-1;2,0;0;0;0;0;0;0
0,875;-1;1;2;3;50;0,124;-1;1,0;0;0;0;0;0;0
1,0;-1;2;1;0;49;0,249;-1;2,0;0;0;0;0;0;0
1,25;-1;2;1;2;47;0,249;-1;2,0;0;0;0;0;0;0
1,5;-1;2;2;0;45;0,499;-1;4,0;0;0;0;0;0;0
2,0;-1;3;1;0;52;0,124;-1;1,0;0;0;0;0;0;0
2,125;-1;3;1;1;52;0,124;-1;1,0;0;0;0;0;0;0
2,25;-1;3;1;2;52;0,124;-1;1,0;0;0;0;0;0;0
2,375;-1;3;1;3;52;0,124;-1;1,0;0;0;0;0;0;0
2,5;-1;3;2;0;56;0,124;-1;1,0;0;0;0;0;0;0
2,625;-1;3;2;1;59;0,249;-1;2,0;0;0;0;0;0;0
2,875;-1;3;2;3;57;0,124;-1;1,0;0;0;0;0;0;0
3,0;-1;4;1;0;56;0,249;-1;2,0;0;0;0;0;0;0
3,25;-1;4;1;2;54;0,249;-1;2,0;0;0;0;0;0;0
3,5;-1;4;2;0;52;0,499;-1;4,0;0;0;0;0;0;0
4,125;-1;5;1;1;57;0,124;-1;1,0;0;0;0;0;0;0
4,25;-1;5;1;2;57;0,124;-1;1,0;0;0;0;0;0;0
4,375;-1;5;1;3;57;0,124;-1;1,0;0;0;0;0;0;0
4,5;-1;5;2;0;56;0,124;-1;1,0;0;0;0;0;0;0
4,625;-1;5;2;1;52;0,249;-1;2,0;0;0;0;0;0;0
4,875;-1;5;2;3;49;0,124;-1;1,0;0;0;0;0;0;0
5,125;-1;6;1;1;54;0,124;-1;1,0;0;0;0;0;0;0
5,25;-1;6;1;2;54;0,124;-1;1,0;0;0;0;0;0;0
5,375;-1;6;1;3;54;0,124;-1;1,0;0;0;0;0;0;0
5,5;-1;6;2;0;52;0,499;-1;4,0;0;0;0;0;0;0
6,125;-1;7;1;1;50;0,124;-1;1,0;0;0;0;0;0;0
6,25;-1;7;1;2;52;0,124;-1;1,0;0;0;0;0;0;0
6,375;-1;7;1;3;54;0,124;-1;1,0;0;0;0;0;0;0
6,5;-1;7;2;0;52;0,124;-1;1,0;0;0;0;0;0;0
6,625;-1;7;2;1;49;0,249;-1;2,0;0;0;0;0;0;0
6,875;-1;7;2;3;45;0,124;-1;1,0;0;0;0;0;0;0
7,0;-1;8;1;0;49;0,124;-1;1,0;0;0;0;0;0;0
7,125;-1;8;1;1;45;0,124;-1;1,0;0;0;0;0;0;0
7,25;-1;8;1;2;47;0,249;-1;2,0;0;0;0;0;0;0
7,5;-1;8;2;0;45;0,499;-1;4,0;0;0;0;0;1;0
