Signature: 3/4, Ticks per Beat: 2
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
1,0;-1;0;3;0;62;0,499;-1;2,0;0;0;0;0;0;0
1,5;-1;1;1;0;61;0,999;-1;4,0;0;0;0;0;0;0
2,5;-1;1;3;0;62;0,499;-1;2,0;0;0;0;0;0;0
3,0;-1;2;1;0;58;0,999;-1;4,0;0;0;0;0;0;0
4,0;-1;2;3;0;55;0,499;-1;2,0;0;0;0;0;0;0
4,5;-1;3;1;0;54;0,249;-1;1,0;0;0;0;0;0;0
4,75;-1;3;1;1;55;0,249;-1;1,0;0;0;0;0;0;0
5,0;-1;3;2;0;57;0,499;-1;2,0;0;0;0;0;0;0
7,0;-1;4;3;0;63;0,499;-1;2,0;0;0;0;0;0;0
7,5;-1;5;1;0;62;0,999;-1;4,0;0;0;0;0;0;0
8,5;-1;5;3;0;63;0,499;-1;2,0;0;0;0;0;0;0
9,0;-1;6;1;0;60;0,999;-1;4,0;0;0;0;0;0;0
10,0;-1;6;3;0;57;0,499;-1;2,0;0;0;0;0;0;0
10,5;-1;7;1;0;55;0,249;-1;1,0;0;0;0;0;0;0
10,75;-1;7;1;1;54;0,249;-1;1,0;0;0;0;0;0;0
11,0;-1;7;2;0;55;0,249;-1;1,0;0;0;0;0;0;0
11,25;-1;7;2;1;57;0,249;-1;1,0;0;0;0;0;0;0
11,5;-1;7;3;0;58;0,249;-1;1,0;0;0;0;0;0;0
11,75;-1;7;3;1;60;0,249;-1;1,0;0;0;0;0;0;0
12,0;-1;8;1;0;62;0,499;-1;2,0;0;0;0;0;0;0
13,0;-1;8;3;0;62;0,499;-1;2,0;0;0;0;0;0;0
13,5;-1;9;1;0;61;0,999;-1;4,0;0;0;0;0;0;0
14,5;-1;9;3;0;62;0,499;-1;2,0;0;0;0;0;0;0
15,0;-1;10;1;0;58;0,999;-1;4,0;0;0;0;0;0;0
16,0;-1;10;3;0;55;0,499;-1;2,0;0;0;0;0;0;0
16,5;-1;11;1;0;63;1,749;-1;7,0;0;0;0;0;0;0
18,25;-1;12;1;1;62;0,249;-1;1,0;0;0;0;0;0;0
18,5;-1;12;2;0;60;0,249;-1;1,0;0;0;0;0;0;0
18,75;-1;12;2;1;58;0,249;-1;1,0;0;0;0;0;0;0
19,0;-1;12;3;0;57;0,249;-1;1,0;0;0;0;0;0;0
19,25;-1;12;3;1;55;0,249;-1;1,0;0;0;0;0;0;0
19,5;-1;13;1;0;53;0,499;-1;2,0;0;0;0;0;0;0
20,5;-1;13;3;0;52;0,499;-1;2,0;0;0;0;0;0;0
21,0;-1;14;1;0;53;0,499;-1;2,0;0;0;0;0;0;0
21,5;-1;14;2;0;62;0,499;-1;2,0;0;0;0;0;0;0
22,0;-1;14;3;0;60;0,499;-1;2,0;0;0;0;0;0;0
22,5;-1;15;1;0;58;1,499;-1;6,0;0;0;0;0;0;0
25,0;-1;16;3;0;53;0,499;-1;2,0;0;0;0;0;0;0
25,5;-1;17;1;0;52;0,999;-1;4,0;0;0;0;0;0;0
26,5;-1;17;3;0;53;0,499;-1;2,0;0;0;0;0;0;0
27,0;-1;18;1;0;50;0,499;-1;2,0;0;0;0;0;0;0
27,5;-1;18;2;0;46;0,499;-1;2,0;0;0;0;0;0;0
28,0;-1;18;3;0;55;0,499;-1;2,0;0;0;0;0;0;0
28,5;-1;19;1;0;54;0,999;-1;4,0;0;0;0;0;0;0
29,5;-1;19;3;0;55;0,499;-1;2,0;0;0;0;0;0;0
30,0;-1;20;1;0;51;0,499;-1;2,0;0;0;0;0;0;0
30,5;-1;20;2;0;48;0,499;-1;2,0;0;0;0;0;0;0
31,0;-1;20;3;0;55;0,249;-1;1,0;0;0;0;0;0;0
31,25;-1;20;3;1;57;0,249;-1;1,0;0;0;0;0;0;0
31,5;-1;21;1;0;58;0,499;-1;2,0;0;0;0;0;0;0
32,0;-1;21;2;0;57;0,499;-1;2,0;0;0;0;0;0;0
32,5;-1;21;3;0;55;0,499;-1;2,0;0;0;0;0;0;0
33,0;-1;22;1;0;58;0,499;-1;2,0;0;0;0;0;0;0
33,5;-1;22;2;0;60;0,499;-1;2,0;0;0;0;0;0;0
34,0;-1;22;3;0;61;0,499;-1;2,0;0;0;0;0;0;0
