Signature: 3/8, Ticks per Beat: 6
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;46;0,249;-1;2,0;0;0;0;0;0;0
0,25;-1;1;1;2;51;0,249;-1;2,0;0;0;0;0;0;0
0,5;-1;2;1;0;53;0,249;-1;2,0;0;0;0;0;0;0
0,75;-1;2;1;2;55;0,249;-1;2,0;0;0;0;0;0;0
1,0;-1;3;1;0;58;0,374;-1;3,0;0;0;0;0;0;0
1,375;-1;3;1;3;55;0,124;-1;1,0;0;0;0;0;0;0
1,5;-1;4;1;0;53;0,249;-1;2,0;0;0;0;0;0;0
1,75;-1;4;1;2;56;0,374;-1;3,0;0;0;0;0;0;0
2,125;-1;5;1;1;53;0,124;-1;1,0;0;0;0;0;0;0
2,25;-1;5;1;2;51;0,499;-1;4,0;0;0;0;0;0;0
2,75;-1;6;1;2;53;0,124;-1;1,0;0;0;0;0;0;0
2,875;-1;6;1;3;55;0,124;-1;1,0;0;0;0;0;0;0
3,0;-1;7;1;0;53;0,499;-1;4,0;0;0;0;0;0;0
3,5;-1;8;1;0;46;0,249;-1;2,0;0;0;0;0;0;0
3,75;-1;8;1;2;48;0,249;-1;2,0;0;0;0;0;0;0
4,0;-1;9;1;0;51;0,249;-1;2,0;0;0;0;0;0;0
4,25;-1;9;1;2;56;0,249;-1;2,0;0;0;0;0;0;0
4,5;-1;10;1;0;55;0,249;-1;2,0;0;0;0;0;0;0
4,75;-1;10;1;2;58;0,374;-1;3,0;0;0;0;0;0;0
5,125;-1;11;1;1;55;0,124;-1;1,0;0;0;0;0;0;0
5,25;-1;11;1;2;53;0,249;-1;2,0;0;0;0;0;0;0
5,5;-1;12;1;0;56;0,249;-1;2,0;0;0;0;0;0;0
5,75;-1;12;1;2;53;0,249;-1;2,0;0;0;0;0;0;0
6,0;-1;13;1;0;51;0,749;-1;6,0;0;0;0;0;1;0
