Signature: 12/8, Ticks per Beat: 3
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;64;0,999;-1;4,0;0;0;0;0;0;0
1,0;-1;1;2;1;67;0,249;-1;1,0;0;0;0;0;0;0
1,25;-1;1;2;2;64;0,249;-1;1,0;0;0;0;0;0;0
1,5;-1;1;3;0;60;0,499;-1;2,0;0;0;0;0;0;0
2,0;-1;1;3;2;62;0,249;-1;1,0;0;0;0;0;0;0
2,25;-1;1;4;0;64;0,749;-1;3,0;0;0;0;0;0;0
3,0;-1;2;1;0;64;0,249;-1;1,0;0;0;0;0;0;0
3,25;-1;2;1;1;71;0,249;-1;1,0;0;0;0;0;0;0
3,5;-1;2;1;2;68;0,249;-1;1,0;0;0;0;0;0;0
3,75;-1;2;2;0;64;0,249;-1;1,0;0;0;0;0;0;0
4,0;-1;2;2;1;66;0,249;-1;1,0;0;0;0;0;0;0
4,25;-1;2;2;2;68;0,249;-1;1,0;0;0;0;0;0;0
4,5;-1;2;3;0;69;0,249;-1;1,0;0;0;0;0;0;0
4,75;-1;2;3;1;73;0,249;-1;1,0;0;0;0;0;0;0
5,0;-1;2;3;2;69;0,249;-1;1,0;0;0;0;0;0;0
5,25;-1;2;4;0;66;0,249;-1;1,0;0;0;0;0;0;0
5,5;-1;2;4;1;68;0,249;-1;1,0;0;0;0;0;0;0
5,75;-1;2;4;2;66;0,249;-1;1,0;0;0;0;0;0;0
6,0;-1;3;1;0;64;0,999;-1;4,0;0;0;0;0;0;0
7,0;-1;3;2;1;63;0,249;-1;1,0;0;0;0;0;0;0
7,25;-1;3;2;2;64;0,249;-1;1,0;0;0;0;0;0;0
7,5;-1;3;3;0;65;0,249;-1;1,0;0;0;0;0;0;0
7,75;-1;3;3;1;64;0,249;-1;1,0;0;0;0;0;0;0
8,0;-1;3;3;2;63;0,249;-1;1,0;0;0;0;0;0;0
8,25;-1;3;4;0;61;0,249;-1;1,0;0;0;0;0;0;0
8,5;-1;3;4;1;64;0,249;-1;1,0;0;0;0;0;0;0
8,75;-1;3;4;2;63;0,249;-1;1,0;0;0;0;0;0;0
9,0;-1;4;1;0;60;0,249;-1;1,0;0;0;0;0;0;0
9,25;-1;4;1;1;55;0,249;-1;1,0;0;0;0;0;0;0
9,5;-1;4;1;2;60;0,249;-1;1,0;0;0;0;0;0;0
9,75;-1;4;2;0;64;0,249;-1;1,0;0;0;0;0;0;0
10,0;-1;4;2;1;65;0,249;-1;1,0;0;0;0;0;0;0
10,25;-1;4;2;2;67;0,249;-1;1,0;0;0;0;0;0;0
10,5;-1;4;3;0;62;1,499;-1;6,0;0;0;0;0;0;0
12,0;-1;5;1;0;64;0,249;-1;1,0;0;0;0;0;0;0
12,25;-1;5;1;1;59;0,249;-1;1,0;0;0;0;0;0;0
12,5;-1;5;1;2;64;0,249;-1;1,0;0;0;0;0;0;0
12,75;-1;5;2;0;68;0,249;-1;1,0;0;0;0;0;0;0
13,0;-1;5;2;1;69;0,249;-1;1,0;0;0;0;0;0;0
13,25;-1;5;2;2;71;0,249;-1;1,0;0;0;0;0;0;0
13,5;-1;5;3;0;66;1,499;-1;6,0;0;0;0;0;0;0
15,0;-1;6;1;0;67;0,749;-1;3,0;0;0;0;0;0;0
15,75;-1;6;2;0;65;0,749;-1;3,0;0;0;0;0;0;0
16,5;-1;6;3;0;64;0,249;-1;1,0;0;0;0;0;0;0
16,75;-1;6;3;1;60;0,249;-1;1,0;0;0;0;0;0;0
17,0;-1;6;3;2;64;0,249;-1;1,0;0;0;0;0;0;0
17,25;-1;6;4;0;69;0,249;-1;1,0;0;0;0;0;0;0
17,5;-1;6;4;1;67;0,249;-1;1,0;0;0;0;0;0;0
17,75;-1;6;4;2;65;0,249;-1;1,0;0;0;0;0;0;0
18,0;-1;7;1;0;57;0,749;-1;3,0;0;0;0;0;0;0
18,75;-1;7;2;0;59;0,749;-1;3,0;0;0;0;0;0;0
19,5;-1;7;3;0;60;0,749;-1;3,0;0;0;0;0;0;0
20,5;-1;7;4;1;65;0,249;-1;1,0;0;0;0;0;0;0
20,75;-1;7;4;2;64;0,249;-1;1,0;0;0;0;0;0;0
21,0;-1;8;1;0;60;1,499;-1;6,0;0;0;0;0;1;0
