Signature: 3/4, Ticks per Beat: 4
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,25;-1;0;1;2;69;0,499;-1;4,0;0;0;0;0;0;0
0,75;-1;0;2;2;65;0,249;-1;2,0;0;0;0;0;0;0
1,0;-1;0;3;0;64;0,249;-1;2,0;0;0;0;0;0;0
1,25;-1;0;3;2;62;0,249;-1;2,0;0;0;0;0;0;0
1,75;-1;1;1;2;70;0,499;-1;4,0;0;0;0;0;0;0
2,25;-1;1;2;2;67;0,249;-1;2,0;0;0;0;0;0;0
2,5;-1;1;3;0;64;0,249;-1;2,0;0;0;0;0;0;0
2,75;-1;1;3;2;62;0,249;-1;2,0;0;0;0;0;0;0
3,0;-1;2;1;0;61;0,499;-1;4,0;0;0;0;0;0;0
3,5;-1;2;2;0;69;0,749;-1;6,0;0;0;0;0;0;0
4,25;-1;2;3;2;64;0,249;-1;2,0;0;0;0;0;0;0
4,5;-1;3;1;0;67;0,124;-1;1,0;0;0;0;0;0;0
4,625;-1;3;1;1;65;0,124;-1;1,0;0;0;0;0;0;0
4,75;-1;3;1;2;64;0,124;-1;1,0;0;0;0;0;0;0
4,875;-1;3;1;3;65;0,124;-1;1,0;0;0;0;0;0;0
5,0;-1;3;2;0;62;0,999;-1;8,0;0;0;0;0;0;0
6,25;-1;4;1;2;72;0,499;-1;4,0;0;0;0;0;0;0
6,75;-1;4;2;2;69;0,249;-1;2,0;0;0;0;0;0;0
7,0;-1;4;3;0;67;0,249;-1;2,0;0;0;0;0;0;0
7,25;-1;4;3;2;65;0,249;-1;2,0;0;0;0;0;0;0
7,75;-1;5;1;2;74;0,499;-1;4,0;0;0;0;0;0;0
8,25;-1;5;2;2;70;0,249;-1;2,0;0;0;0;0;0;0
8,5;-1;5;3;0;69;0,249;-1;2,0;0;0;0;0;0;0
8,75;-1;5;3;2;67;0,249;-1;2,0;0;0;0;0;0;0
9,0;-1;6;1;0;69;0,374;-1;3,0;0;0;0;0;0;0
9,375;-1;6;1;3;70;0,124;-1;1,0;0;0;0;0;0;0
9,5;-1;6;2;0;72;0,749;-1;6,0;0;0;0;0;0;0
10,25;-1;6;3;2;67;0,124;-1;1,0;0;0;0;0;0;0
10,375;-1;6;3;3;69;0,124;-1;1,0;0;0;0;0;0;0
10,5;-1;7;1;0;67;0,499;-1;4,0;0;0;0;0;0;0
11,0;-1;7;2;0;65;0,999;-1;8,0;0;0;0;0;0;0
12,25;-1;8;1;2;66;0,249;-1;2,0;0;0;0;0;0;0
12,5;-1;8;2;0;62;0,249;-1;2,0;0;0;0;0;0;0
12,75;-1;8;2;2;66;0,249;-1;2,0;0;0;0;0;0;0
13,0;-1;8;3;0;69;0,249;-1;2,0;0;0;0;0;0;0
13,25;-1;8;3;2;72;0,249;-1;2,0;0;0;0;0;0;0
13,5;-1;9;1;0;70;0,374;-1;3,0;0;0;0;0;0;0
13,875;-1;9;1;3;69;0,124;-1;1,0;0;0;0;0;0;0
14,0;-1;9;2;0;67;0,999;-1;8,0;0;0;0;0;0;0
15,0;-1;10;1;0;68;0,249;-1;2,0;0;0;0;0;0;0
15,25;-1;10;1;2;69;0,249;-1;2,0;0;0;0;0;0;0
15,5;-1;10;2;0;70;0,249;-1;2,0;0;0;0;0;0;0
15,75;-1;10;2;2;64;0,249;-1;2,0;0;0;0;0;0;0
16,0;-1;10;3;0;66;0,249;-1;2,0;0;0;0;0;0;0
16,25;-1;10;3;2;68;0,249;-1;2,0;0;0;0;0;0;0
16,5;-1;11;1;0;69;0,249;-1;2,0;0;0;0;0;0;0
16,75;-1;11;1;2;64;0,249;-1;2,0;0;0;0;0;0;0
17,0;-1;11;2;0;61;0,249;-1;2,0;0;0;0;0;0;0
17,25;-1;11;2;2;64;0,249;-1;2,0;0;0;0;0;0;0
17,5;-1;11;3;0;57;0,499;-1;4,0;0;0;0;0;0;0
18,25;-1;12;1;2;69;0,499;-1;4,0;0;0;0;0;0;0
18,75;-1;12;2;2;65;0,249;-1;2,0;0;0;0;0;0;0
19,0;-1;12;3;0;64;0,249;-1;2,0;0;0;0;0;0;0
19,25;-1;12;3;2;62;0,249;-1;2,0;0;0;0;0;0;0
19,75;-1;13;1;2;74;0,499;-1;4,0;0;0;0;0;0;0
20,25;-1;13;2;2;70;0,249;-1;2,0;0;0;0;0;0;0
20,5;-1;13;3;0;69;0,249;-1;2,0;0;0;0;0;0;0
20,75;-1;13;3;2;67;0,249;-1;2,0;0;0;0;0;0;0
21,0;-1;14;1;0;68;0,499;-1;4,0;0;0;0;0;0;0
21,5;-1;14;2;0;69;0,499;-1;4,0;0;0;0;0;0;0
22,25;-1;14;3;2;57;0,249;-1;2,0;0;0;0;0;0;0
22,5;-1;15;1;0;67;0,124;-1;1,0;0;0;0;0;0;0
22,625;-1;15;1;1;65;0,124;-1;1,0;0;0;0;0;0;0
22,75;-1;15;1;2;64;0,124;-1;1,0;0;0;0;0;0;0
22,875;-1;15;1;3;65;0,124;-1;1,0;0;0;0;0;0;0
23,0;-1;15;2;0;62;0,999;-1;8,0;0;0;0;0;1;0
