Signature: 2/4, Ticks per Beat: 2
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;64;0,249;-1;1,0;0;0;0;0;0;0
0,25;-1;1;1;1;66;0,249;-1;1,0;0;0;0;0;0;0
0,5;-1;1;2;0;67;0,249;-1;1,0;0;0;0;0;0;0
0,75;-1;1;2;1;69;0,249;-1;1,0;0;0;0;0;0;0
1,0;-1;2;1;0;71;0,499;-1;2,0;0;0;0;0;0;0
1,5;-1;2;2;0;69;0,249;-1;1,0;0;0;0;0;0;0
1,75;-1;2;2;1;71;0,249;-1;1,0;0;0;0;0;0;0
2,0;-1;3;1;0;72;0,499;-1;2,0;0;0;0;0;0;0
2,5;-1;3;2;0;71;0,249;-1;1,0;0;0;0;0;0;0
2,75;-1;3;2;1;69;0,249;-1;1,0;0;0;0;0;0;0
3,0;-1;4;1;0;71;0,749;-1;3,0;0;0;0;0;0;0
3,75;-1;4;2;1;71;0,249;-1;1,0;0;0;0;0;0;0
4,0;-1;5;1;0;69;0,249;-1;1,0;0;0;0;0;0;0
4,25;-1;5;1;1;67;0,249;-1;1,0;0;0;0;0;0;0
4,5;-1;5;2;0;66;0,249;-1;1,0;0;0;0;0;0;0
4,75;-1;5;2;1;64;0,249;-1;1,0;0;0;0;0;0;0
5,0;-1;6;1;0;63;0,499;-1;2,0;0;0;0;0;0;0
5,5;-1;6;2;0;64;0,249;-1;1,0;0;0;0;0;0;0
5,75;-1;6;2;1;66;0,249;-1;1,0;0;0;0;0;0;0
6,0;-1;7;1;0;67;0,499;-1;2,0;0;0;0;0;0;0
6,5;-1;7;2;0;66;0,499;-1;2,0;0;0;0;0;0;0
7,0;-1;8;1;0;64;0,999;-1;4,0;0;0;0;0;1;0
