Signature: 9/8, Ticks per Beat: 3
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;64;0,249;-1;1,0;0;0;0;0;0;0
0,25;-1;1;1;1;68;0,249;-1;1,0;0;0;0;0;0;0
0,5;-1;1;1;2;71;0,249;-1;1,0;0;0;0;0;0;0
0,75;-1;1;2;0;76;0,249;-1;1,0;0;0;0;0;0;0
1,0;-1;1;2;1;75;0,249;-1;1,0;0;0;0;0;0;0
1,25;-1;1;2;2;73;0,249;-1;1,0;0;0;0;0;0;0
1,5;-1;1;3;0;71;0,749;-1;3,0;0;0;0;0;0;0
2,25;-1;2;1;1;59;0,249;-1;1,0;0;0;0;0;0;0
2,5;-1;2;1;2;63;0,249;-1;1,0;0;0;0;0;0;0
2,75;-1;2;2;0;66;0,249;-1;1,0;0;0;0;0;0;0
3,0;-1;2;2;1;69;0,249;-1;1,0;0;0;0;0;0;0
3,25;-1;2;2;2;68;0,249;-1;1,0;0;0;0;0;0;0
3,5;-1;2;3;0;66;0,249;-1;1,0;0;0;0;0;0;0
3,75;-1;2;3;1;68;0,749;-1;3,0;0;0;0;0;0;0
4,5;-1;3;1;2;69;0,249;-1;1,0;0;0;0;0;0;0
4,75;-1;3;2;0;71;0,249;-1;1,0;0;0;0;0;0;0
5,0;-1;3;2;1;73;0,249;-1;1,0;0;0;0;0;0;0
5,25;-1;3;2;2;71;0,249;-1;1,0;0;0;0;0;0;0
5,5;-1;3;3;0;68;0,249;-1;1,0;0;0;0;0;0;0
5,75;-1;3;3;1;64;0,249;-1;1,0;0;0;0;0;0;0
6,0;-1;4;1;0;64;0,249;-1;1,0;0;0;0;0;0;0
6,25;-1;4;1;1;63;0,249;-1;1,0;0;0;0;0;0;0
6,5;-1;4;1;2;64;0,249;-1;1,0;0;0;0;0;0;0
6,75;-1;4;2;0;66;0,749;-1;3,0;0;0;0;0;0;0
7,5;-1;4;3;0;68;0,249;-1;1,0;0;0;0;0;0;0
7,75;-1;4;3;1;66;0,249;-1;1,0;0;0;0;0;0;0
8,0;-1;5;1;0;64;0,249;-1;1,0;0;0;0;0;0;0
8,25;-1;5;1;1;66;0,749;-1;3,0;0;0;0;0;0;0
9,0;-1;5;2;1;76;0,249;-1;1,0;0;0;0;0;0;0
9,25;-1;5;2;2;68;0,249;-1;1,0;0;0;0;0;0;0
9,5;-1;5;3;0;71;0,249;-1;1,0;0;0;0;0;0;0
9,75;-1;5;3;1;76;0,249;-1;1,0;0;0;0;0;0;0
10,0;-1;6;1;0;75;0,249;-1;1,0;0;0;0;0;0;0
10,25;-1;6;1;1;73;0,249;-1;1,0;0;0;0;0;0;0
10,5;-1;6;1;2;71;0,499;-1;2,0;0;0;0;0;0;0
11,0;-1;6;2;1;68;0,249;-1;1,0;0;0;0;0;0;0
11,25;-1;6;2;2;69;0,249;-1;1,0;0;0;0;0;0;0
11,5;-1;6;3;0;66;0,249;-1;1,0;0;0;0;0;0;0
11,75;-1;6;3;1;64;0,249;-1;1,0;0;0;0;0;0;0
12,0;-1;7;1;0;59;0,249;-1;1,0;0;0;0;0;0;0
12,25;-1;7;1;1;63;0,249;-1;1,0;0;0;0;0;0;0
12,5;-1;7;1;2;66;0,249;-1;1,0;0;0;0;0;0;0
12,75;-1;7;2;0;69;0,499;-1;2,0;0;0;0;0;0;0
13,25;-1;7;2;2;66;0,249;-1;1,0;0;0;0;0;0;0
13,5;-1;7;3;0;68;0,249;-1;1,0;0;0;0;0;0;0
13,75;-1;7;3;1;71;0,249;-1;1,0;0;0;0;0;0;0
14,0;-1;8;1;0;69;0,249;-1;1,0;0;0;0;0;0;0
14,25;-1;8;1;1;68;0,249;-1;1,0;0;0;0;0;0;0
14,5;-1;8;1;2;66;0,249;-1;1,0;0;0;0;0;0;0
14,75;-1;8;2;0;64;0,249;-1;1,0;0;0;0;0;0;0
15,0;-1;8;2;1;63;0,249;-1;1,0;0;0;0;0;0;0
15,25;-1;8;2;2;64;0,249;-1;1,0;0;0;0;0;0;0
15,5;-1;8;3;0;66;0,249;-1;1,0;0;0;0;0;0;0
15,75;-1;8;3;1;64;0,749;-1;3,0;0;0;0;0;0;0
16,5;-1;9;1;2;71;0,249;-1;1,0;0;0;0;0;0;0
16,75;-1;9;2;0;68;0,249;-1;1,0;0;0;0;0;0;0
17,0;-1;9;2;1;71;0,249;-1;1,0;0;0;0;0;0;0
17,25;-1;9;2;2;76;0,749;-1;3,0;0;0;0;0;1;0
