Signature: 4/4, Ticks per Beat: 2
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;69;0,499;-1;2,0;0;0;0;0;0;0
0,5;-1;1;2;0;78;0,749;-1;3,0;0;0;0;0;0;0
1,25;-1;1;3;1;81;0,249;-1;1,0;0;0;0;0;0;0
1,5;-1;1;4;0;80;0,249;-1;1,0;0;0;0;0;0;0
1,75;-1;1;4;1;77;0,249;-1;1,0;0;0;0;0;0;0
2,0;-1;2;1;0;78;0,499;-1;2,0;0;0;0;0;0;0
2,5;-1;2;2;0;76;0,249;-1;1,0;0;0;0;0;0;0
2,75;-1;2;2;1;74;0,249;-1;1,0;0;0;0;0;0;0
3,0;-1;2;3;0;73;0,499;-1;2,0;0;0;0;0;0;0
3,5;-1;2;4;0;78;0,499;-1;2,0;0;0;0;0;0;0
4,0;-1;3;1;0;74;0,749;-1;3,0;0;0;0;0;0;0
4,75;-1;3;2;1;73;0,249;-1;1,0;0;0;0;0;0;0
5,0;-1;3;3;0;71;0,249;-1;1,0;0;0;0;0;0;0
5,25;-1;3;3;1;70;0,249;-1;1,0;0;0;0;0;0;0
5,5;-1;3;4;0;71;0,249;-1;1,0;0;0;0;0;0;0
5,75;-1;3;4;1;74;0,249;-1;1,0;0;0;0;0;0;0
6,0;-1;4;1;0;73;0,499;-1;2,0;0;0;0;0;0;0
6,5;-1;4;2;0;69;0,499;-1;2,0;0;0;0;0;0;0
7,0;-1;4;3;0;66;0,499;-1;2,0;0;0;0;0;0;0
7,5;-1;4;4;0;73;0,499;-1;2,0;0;0;0;0;0;0
8,0;-1;5;1;0;70;0,499;-1;2,0;0;0;0;0;0;0
8,5;-1;5;2;0;71;0,499;-1;2,0;0;0;0;0;0;0
9,0;-1;5;3;0;73;0,249;-1;1,0;0;0;0;0;0;0
9,25;-1;5;3;1;76;0,249;-1;1,0;0;0;0;0;0;0
9,5;-1;5;4;0;74;0,249;-1;1,0;0;0;0;0;0;0
9,75;-1;5;4;1;73;0,249;-1;1,0;0;0;0;0;0;0
10,0;-1;6;1;0;78;0,499;-1;2,0;0;0;0;0;0;0
10,5;-1;6;2;0;74;0,499;-1;2,0;0;0;0;0;0;0
11,0;-1;6;3;0;71;0,499;-1;2,0;0;0;0;0;0;0
11,5;-1;6;4;0;67;0,499;-1;2,0;0;0;0;0;0;0
12,0;-1;7;1;0;66;0,499;-1;2,0;0;0;0;0;0;0
12,5;-1;7;2;0;74;0,499;-1;2,0;0;0;0;0;0;0
13,0;-1;7;3;0;73;0,249;-1;1,0;0;0;0;0;0;0
13,25;-1;7;3;1;71;0,249;-1;1,0;0;0;0;0;0;0
13,5;-1;7;4;0;70;0,249;-1;1,0;0;0;0;0;0;0
13,75;-1;7;4;1;73;0,249;-1;1,0;0;0;0;0;0;0
14,0;-1;8;1;0;76;0,499;-1;2,0;0;0;0;0;0;0
14,5;-1;8;2;0;74;0,499;-1;2,0;0;0;0;0;0;0
15,5;-1;8;4;0;77;0,499;-1;2,0;0;0;0;0;0;0
16,0;-1;9;1;0;78;0,749;-1;3,0;0;0;0;0;0;0
16,75;-1;9;2;1;81;0,249;-1;1,0;0;0;0;0;0;0
17,0;-1;9;3;0;80;0,249;-1;1,0;0;0;0;0;0;0
17,25;-1;9;3;1;78;0,249;-1;1,0;0;0;0;0;0;0
17,5;-1;9;4;0;77;0,249;-1;1,0;0;0;0;0;0;0
17,75;-1;9;4;1;80;0,249;-1;1,0;0;0;0;0;0;0
18,0;-1;10;1;0;78;0,499;-1;2,0;0;0;0;0;0;0
18,5;-1;10;2;0;73;0,499;-1;2,0;0;0;0;0;0;0
19,0;-1;10;3;0;74;0,499;-1;2,0;0;0;0;0;0;0
19,5;-1;10;4;0;71;0,499;-1;2,0;0;0;0;0;0;0
20,0;-1;11;1;0;69;0,749;-1;3,0;0;0;0;0;0;0
20,75;-1;11;2;1;73;0,249;-1;1,0;0;0;0;0;0;0
21,0;-1;11;3;0;71;0,249;-1;1,0;0;0;0;0;0;0
21,25;-1;11;3;1;69;0,249;-1;1,0;0;0;0;0;0;0
21,5;-1;11;4;0;68;0,249;-1;1,0;0;0;0;0;0;0
21,75;-1;11;4;1;69;0,249;-1;1,0;0;0;0;0;0;0
22,0;-1;12;1;0;66;1,499;-1;6,0;0;0;0;0;1;0
