Signature: 4/4, Ticks per Beat: 2
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;72;1,999;-1;8,0;0;0;0;0;0;0
2,25;-1;2;1;1;75;0,249;-1;1,0;0;0;0;0;0;0
2,5;-1;2;2;0;73;0,249;-1;1,0;0;0;0;0;0;0
2,75;-1;2;2;1;72;0,249;-1;1,0;0;0;0;0;0;0
3,0;-1;2;3;0;70;0,249;-1;1,0;0;0;0;0;0;0
3,25;-1;2;3;1;68;0,249;-1;1,0;0;0;0;0;0;0
3,5;-1;2;4;0;70;0,249;-1;1,0;0;0;0;0;0;0
3,75;-1;2;4;1;73;0,249;-1;1,0;0;0;0;0;0;0
4,0;-1;3;1;0;72;1,999;-1;8,0;0;0;0;0;0;0
6,25;-1;4;1;1;68;0,249;-1;1,0;0;0;0;0;0;0
6,5;-1;4;2;0;67;0,249;-1;1,0;0;0;0;0;0;0
6,75;-1;4;2;1;65;0,249;-1;1,0;0;0;0;0;0;0
7,0;-1;4;3;0;66;0,249;-1;1,0;0;0;0;0;0;0
7,25;-1;4;3;1;70;0,249;-1;1,0;0;0;0;0;0;0
7,5;-1;4;4;0;73;0,249;-1;1,0;0;0;0;0;0;0
7,75;-1;4;4;1;66;0,249;-1;1,0;0;0;0;0;0;0
8,0;-1;5;1;0;64;0,249;-1;1,0;0;0;0;0;0;0
8,25;-1;5;1;1;65;0,249;-1;1,0;0;0;0;0;0;0
8,5;-1;5;2;0;67;0,249;-1;1,0;0;0;0;0;0;0
8,75;-1;5;2;1;68;0,249;-1;1,0;0;0;0;0;0;0
9,0;-1;5;3;0;70;0,249;-1;1,0;0;0;0;0;0;0
9,25;-1;5;3;1;73;0,249;-1;1,0;0;0;0;0;0;0
9,5;-1;5;4;0;72;0,249;-1;1,0;0;0;0;0;0;0
9,75;-1;5;4;1;70;0,249;-1;1,0;0;0;0;0;0;0
10,0;-1;6;1;0;68;0,249;-1;1,0;0;0;0;0;0;0
10,25;-1;6;1;1;67;0,249;-1;1,0;0;0;0;0;0;0
10,5;-1;6;2;0;65;0,499;-1;2,0;0;0;0;0;0;0
11,0;-1;6;3;0;65;0,999;-1;4,0;0;0;0;0;0;0
12,0;-1;7;1;0;73;1,999;-1;8,0;0;0;0;0;0;0
14,25;-1;8;1;1;77;0,249;-1;1,0;0;0;0;0;0;0
14,5;-1;8;2;0;75;0,249;-1;1,0;0;0;0;0;0;0
14,75;-1;8;2;1;73;0,249;-1;1,0;0;0;0;0;0;0
15,0;-1;8;3;0;72;0,249;-1;1,0;0;0;0;0;0;0
15,25;-1;8;3;1;70;0,249;-1;1,0;0;0;0;0;0;0
15,5;-1;8;4;0;68;0,249;-1;1,0;0;0;0;0;0;0
15,75;-1;8;4;1;70;0,249;-1;1,0;0;0;0;0;0;0
16,0;-1;9;1;0;72;1,999;-1;8,0;0;0;0;0;0;0
18,25;-1;10;1;1;75;0,249;-1;1,0;0;0;0;0;0;0
18,5;-1;10;2;0;73;0,249;-1;1,0;0;0;0;0;0;0
18,75;-1;10;2;1;72;0,249;-1;1,0;0;0;0;0;0;0
19,0;-1;10;3;0;70;0,249;-1;1,0;0;0;0;0;0;0
19,25;-1;10;3;1;68;0,249;-1;1,0;0;0;0;0;0;0
19,5;-1;10;4;0;67;0,249;-1;1,0;0;0;0;0;0;0
19,75;-1;10;4;1;68;0,249;-1;1,0;0;0;0;0;0;0
20,0;-1;11;1;0;70;0,249;-1;1,0;0;0;0;0;0;0
20,25;-1;11;1;1;68;0,249;-1;1,0;0;0;0;0;0;0
20,5;-1;11;2;0;66;0,249;-1;1,0;0;0;0;0;0;0
20,75;-1;11;2;1;68;0,249;-1;1,0;0;0;0;0;0;0
21,0;-1;11;3;0;70;0,249;-1;1,0;0;0;0;0;0;0
21,25;-1;11;3;1;66;0,249;-1;1,0;0;0;0;0;0;0
21,5;-1;11;4;0;73;0,499;-1;2,0;0;0;0;0;0;0
22,0;-1;12;1;0;72;0,249;-1;1,0;0;0;0;0;0;0
22,25;-1;12;1;1;68;0,249;-1;1,0;0;0;0;0;0;0
22,5;-1;12;2;0;67;0,249;-1;1,0;0;0;0;0;0;0
22,75;-1;12;2;1;65;0,249;-1;1,0;0;0;0;0;0;0
23,0;-1;12;3;0;70;0,249;-1;1,0;0;0;0;0;0;0
23,25;-1;12;3;1;67;0,249;-1;1,0;0;0;0;0;0;0
23,5;-1;12;4;0;65;0,249;-1;1,0;0;0;0;0;0;0
23,75;-1;12;4;1;64;0,249;-1;1,0;0;0;0;0;0;0
24,0;-1;13;1;0;65;0,249;-1;1,0;0;0;0;0;0;0
24,25;-1;13;1;1;60;0,249;-1;1,0;0;0;0;0;0;0
24,5;-1;13;2;0;72;1,499;-1;6,0;0;0;0;0;0;0
26,0;-1;14;1;0;68;0,999;-1;4,0;0;0;0;0;0;0
27,0;-1;14;3;0;67;0,999;-1;4,0;0;0;0;0;0;0
28,0;-1;15;1;0;65;3,999;-1;16,0;0;0;0;0;1;0
