Signature: 4/4, Ticks per Beat: 4
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;72;0,999;-1;8,0;0;0;0;0;0;0
1,25;-1;1;3;2;70;0,249;-1;2,0;0;0;0;0;0;0
1,5;-1;1;4;0;72;0,249;-1;2,0;0;0;0;0;0;0
1,75;-1;1;4;2;73;0,249;-1;2,0;0;0;0;0;0;0
2,0;-1;2;1;0;75;0,249;-1;2,0;0;0;0;0;0;0
2,25;-1;2;1;2;77;0,249;-1;2,0;0;0;0;0;0;0
2,5;-1;2;2;0;75;0,249;-1;2,0;0;0;0;0;0;0
2,75;-1;2;2;2;73;0,249;-1;2,0;0;0;0;0;0;0
3,0;-1;2;3;0;72;0,749;-1;6,0;0;0;0;0;0;0
3,75;-1;2;4;2;68;0,249;-1;2,0;0;0;0;0;0;0
4,0;-1;3;1;0;73;0,499;-1;4,0;0;0;0;0;0;0
4,5;-1;3;2;0;73;0,249;-1;2,0;0;0;0;0;0;0
4,75;-1;3;2;2;75;0,124;-1;1,0;0;0;0;0;0;0
4,875;-1;3;2;3;77;0,124;-1;1,0;0;0;0;0;0;0
5,0;-1;3;3;0;75;0,749;-1;6,0;0;0;0;0;0;0
5,75;-1;3;4;2;70;0,249;-1;2,0;0;0;0;0;0;0
6,0;-1;4;1;0;72;1,999;-1;16,0;0;0;0;0;0;0
8,0;-1;5;1;0;67;0,999;-1;8,0;0;0;0;0;0;0
9,25;-1;5;3;2;70;0,249;-1;2,0;0;0;0;0;0;0
9,5;-1;5;4;0;73;0,249;-1;2,0;0;0;0;0;0;0
9,75;-1;5;4;2;70;0,249;-1;2,0;0;0;0;0;0;0
10,0;-1;6;1;0;72;1,499;-1;12,0;0;0;0;0;0;0
11,5;-1;6;4;0;68;0,499;-1;4,0;0;0;0;0;0;0
12,0;-1;7;1;0;67;0,999;-1;8,0;0;0;0;0;0;0
13,25;-1;7;3;2;70;0,249;-1;2,0;0;0;0;0;0;0
13,5;-1;7;4;0;73;0,249;-1;2,0;0;0;0;0;0;0
13,75;-1;7;4;2;70;0,249;-1;2,0;0;0;0;0;0;0
14,0;-1;8;1;0;75;0,749;-1;6,0;0;0;0;0;0;0
14,75;-1;8;2;2;77;0,124;-1;1,0;0;0;0;0;0;0
14,875;-1;8;2;3;79;0,124;-1;1,0;0;0;0;0;0;0
15,0;-1;8;3;0;80;0,499;-1;4,0;0;0;0;0;0;0
15,5;-1;8;4;0;72;0,499;-1;4,0;0;0;0;0;0;0
16,0;-1;9;1;0;70;0,249;-1;2,0;0;0;0;0;0;0
16,25;-1;9;1;2;73;0,249;-1;2,0;0;0;0;0;0;0
16,5;-1;9;2;0;77;0,249;-1;2,0;0;0;0;0;0;0
16,75;-1;9;2;2;73;0,249;-1;2,0;0;0;0;0;0;0
17,0;-1;9;3;0;72;0,999;-1;8,0;0;0;0;0;0;0
18,0;-1;10;1;0;70;0,749;-1;6,0;0;0;0;0;0;0
18,75;-1;10;2;2;68;0,124;-1;1,0;0;0;0;0;0;0
18,875;-1;10;2;3;70;0,124;-1;1,0;0;0;0;0;0;0
19,0;-1;10;3;0;68;0,999;-1;8,0;0;0;0;0;1;0
