Signature: 4/4, Ticks per Beat: 4
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;69;0,499;-1;4,0;0;0;0;0;0;0
0,5;-1;1;2;0;68;0,374;-1;3,0;0;0;0;0;0;0
0,875;-1;1;2;3;66;0,124;-1;1,0;0;0;0;0;0;0
1,0;-1;1;3;0;64;0,749;-1;6,0;0;0;0;0;0;0
1,75;-1;1;4;2;64;0,249;-1;2,0;0;0;0;0;0;0
2,0;-1;2;1;0;66;0,249;-1;2,0;0;0;0;0;0;0
2,25;-1;2;1;2;68;0,249;-1;2,0;0;0;0;0;0;0
2,5;-1;2;2;0;69;0,249;-1;2,0;0;0;0;0;0;0
2,75;-1;2;2;2;71;0,124;-1;1,0;0;0;0;0;0;0
2,875;-1;2;2;3;69;0,124;-1;1,0;0;0;0;0;0;0
3,0;-1;2;3;0;68;0,499;-1;4,0;0;0;0;0;0;0
3,75;-1;2;4;2;69;0,249;-1;2,0;0;0;0;0;0;0
4,0;-1;3;1;0;71;0,249;-1;2,0;0;0;0;0;0;0
4,25;-1;3;1;2;69;0,249;-1;2,0;0;0;0;0;0;0
4,5;-1;3;2;0;71;0,249;-1;2,0;0;0;0;0;0;0
4,75;-1;3;2;2;73;0,249;-1;2,0;0;0;0;0;0;0
5,0;-1;3;3;0;74;0,249;-1;2,0;0;0;0;0;0;0
5,25;-1;3;3;2;73;0,124;-1;1,0;0;0;0;0;0;0
5,375;-1;3;3;3;71;0,124;-1;1,0;0;0;0;0;0;0
5,5;-1;3;4;0;69;0,249;-1;2,0;0;0;0;0;0;0
5,75;-1;3;4;2;64;0,249;-1;2,0;0;0;0;0;0;0
6,0;-1;4;1;0;66;0,249;-1;2,0;0;0;0;0;0;0
6,25;-1;4;1;2;71;0,249;-1;2,0;0;0;0;0;0;0
6,5;-1;4;2;0;69;0,374;-1;3,0;0;0;0;0;0;0
6,875;-1;4;2;3;68;0,124;-1;1,0;0;0;0;0;0;0
7,0;-1;4;3;0;69;0,499;-1;4,0;0;0;0;0;1;0
