Signature: 6/8, Ticks per Beat: 3
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;55;0,499;-1;2,0;0;0;0;0;0;0
0,5;-1;1;1;2;55;0,249;-1;1,0;0;0;0;0;0;0
0,75;-1;1;2;0;55;0,249;-1;1,0;0;0;0;0;0;0
1,0;-1;1;2;1;53;0,249;-1;1,0;0;0;0;0;0;0
1,25;-1;1;2;2;55;0,249;-1;1,0;0;0;0;0;0;0
1,5;-1;2;1;0;58;0,499;-1;2,0;0;0;0;0;0;0
2,0;-1;2;1;2;54;0,249;-1;1,0;0;0;0;0;0;0
2,5;-1;2;2;1;52;0,249;-1;1,0;0;0;0;0;0;0
2,75;-1;2;2;2;57;0,249;-1;1,0;0;0;0;0;0;0
3,0;-1;3;1;0;55;0,499;-1;2,0;0;0;0;0;0;0
3,5;-1;3;1;2;46;0,249;-1;1,0;0;0;0;0;0;0
3,75;-1;3;2;0;55;0,499;-1;2,0;0;0;0;0;0;0
4,5;-1;4;1;0;54;0,499;-1;2,0;0;0;0;0;0;0
5,0;-1;4;1;2;48;0,249;-1;1,0;0;0;0;0;0;0
5,5;-1;4;2;1;45;0,499;-1;2,0;0;0;0;0;0;0
6,0;-1;5;1;0;48;0,499;-1;2,0;0;0;0;0;0;0
6,5;-1;5;1;2;46;0,249;-1;1,0;0;0;0;0;0;0
6,75;-1;5;2;0;45;0,249;-1;1,0;0;0;0;0;0;0
7,0;-1;5;2;1;49;0,499;-1;2,0;0;0;0;0;0;0
7,5;-1;6;1;0;58;0,749;-1;3,0;0;0;0;0;0;0
8,25;-1;6;2;0;55;0,499;-1;2,0;0;0;0;0;0;0
9,0;-1;7;1;0;58;0,499;-1;2,0;0;0;0;0;0;0
9,5;-1;7;1;2;56;0,249;-1;1,0;0;0;0;0;0;0
9,75;-1;7;2;0;48;0,749;-1;3,0;0;0;0;0;0;0
10,5;-1;8;1;0;58;0,249;-1;1,0;0;0;0;0;0;0
10,75;-1;8;1;1;57;0,249;-1;1,0;0;0;0;0;0;0
11,0;-1;8;1;2;58;0,249;-1;1,0;0;0;0;0;0;0
11,25;-1;8;2;0;55;0,499;-1;2,0;0;0;0;0;0;0
11,75;-1;8;2;2;47;0,249;-1;1,0;0;0;0;0;0;0
12,25;-1;9;1;1;49;0,249;-1;1,0;0;0;0;0;0;0
12,5;-1;9;1;2;46;0,249;-1;1,0;0;0;0;0;0;0
12,75;-1;9;2;0;51;0,499;-1;2,0;0;0;0;0;0;0
13,25;-1;9;2;2;51;0,249;-1;1,0;0;0;0;0;0;0
13,5;-1;10;1;0;51;0,749;-1;3,0;0;0;0;0;0;0
15,0;-1;11;1;0;47;0,499;-1;2,0;0;0;0;0;0;0
15,5;-1;11;1;2;55;0,249;-1;1,0;0;0;0;0;0;0
15,75;-1;11;2;0;53;0,749;-1;3,0;0;0;0;0;0;0
16,5;-1;12;1;0;59;0,499;-1;2,0;0;0;0;0;0;0
17,0;-1;12;1;2;55;0,249;-1;1,0;0;0;0;0;0;0
18,0;-1;13;1;0;51;0,499;-1;2,0;0;0;0;0;0;0
18,5;-1;13;1;2;60;0,249;-1;1,0;0;0;0;0;0;0
18,75;-1;13;2;0;60;0,749;-1;3,0;0;0;0;0;0;0
19,5;-1;14;1;0;59;0,749;-1;3,0;0;0;0;0;0;0
20,25;-1;14;2;0;57;0,749;-1;3,0;0;0;0;0;0;0
21,0;-1;15;1;0;49;1,499;-1;6,0;0;0;0;0;1;0
