Signature: 5/4, Ticks per Beat: 2
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;70;0,249;-1;1,0;0;0;0;0;0;0
0,25;-1;1;1;1;67;0,499;-1;2,0;0;0;0;0;0;0
0,75;-1;1;2;1;70;0,249;-1;1,0;0;0;0;0;0;0
1,0;-1;1;3;0;72;0,499;-1;2,0;0;0;0;0;0;0
1,5;-1;1;4;0;70;0,499;-1;2,0;0;0;0;0;0;0
2,0;-1;1;5;0;67;0,499;-1;2,0;0;0;0;0;0;0
2,5;-1;2;1;0;63;0,249;-1;1,0;0;0;0;0;0;0
2,75;-1;2;1;1;60;0,499;-1;2,0;0;0;0;0;0;0
3,25;-1;2;2;1;63;0,249;-1;1,0;0;0;0;0;0;0
3,5;-1;2;3;0;67;0,499;-1;2,0;0;0;0;0;0;0
4,0;-1;2;4;0;65;0,499;-1;2,0;0;0;0;0;0;0
4,5;-1;2;5;0;58;0,499;-1;2,0;0;0;0;0;0;0
5,0;-1;3;1;0;70;0,249;-1;1,0;0;0;0;0;0;0
5,25;-1;3;1;1;67;0,499;-1;2,0;0;0;0;0;0;0
5,75;-1;3;2;1;70;0,249;-1;1,0;0;0;0;0;0;0
6,0;-1;3;3;0;72;0,499;-1;2,0;0;0;0;0;0;0
6,5;-1;3;4;0;70;0,499;-1;2,0;0;0;0;0;0;0
7,0;-1;3;5;0;67;0,499;-1;2,0;0;0;0;0;0;0
7,5;-1;4;1;0;63;0,249;-1;1,0;0;0;0;0;0;0
7,75;-1;4;1;1;60;0,499;-1;2,0;0;0;0;0;0;0
8,25;-1;4;2;1;63;0,249;-1;1,0;0;0;0;0;0;0
8,5;-1;4;3;0;67;0,499;-1;2,0;0;0;0;0;0;0
9,0;-1;4;4;0;65;0,999;-1;4,0;0;0;0;0;0;0
10,0;-1;5;1;0;70;0,249;-1;1,0;0;0;0;0;0;0
10,25;-1;5;1;1;72;0,499;-1;2,0;0;0;0;0;0;0
10,75;-1;5;2;1;70;0,249;-1;1,0;0;0;0;0;0;0
11,0;-1;5;3;0;73;0,499;-1;2,0;0;0;0;0;0;0
11,5;-1;5;4;0;72;0,499;-1;2,0;0;0;0;0;0;0
12,0;-1;5;5;0;70;0,499;-1;2,0;0;0;0;0;0;0
12,5;-1;6;1;0;68;0,249;-1;1,0;0;0;0;0;0;0
12,75;-1;6;1;1;70;0,499;-1;2,0;0;0;0;0;0;0
13,25;-1;6;2;1;68;0,249;-1;1,0;0;0;0;0;0;0
13,5;-1;6;3;0;71;0,499;-1;2,0;0;0;0;0;0;0
14,0;-1;6;4;0;70;0,499;-1;2,0;0;0;0;0;0;0
14,5;-1;6;5;0;68;0,499;-1;2,0;0;0;0;0;0;0
15,0;-1;7;1;0;67;0,249;-1;1,0;0;0;0;0;0;0
15,25;-1;7;1;1;68;0,499;-1;2,0;0;0;0;0;0;0
15,75;-1;7;2;1;69;0,249;-1;1,0;0;0;0;0;0;0
16,0;-1;7;3;0;70;0,499;-1;2,0;0;0;0;0;0;0
16,5;-1;7;4;0;67;0,499;-1;2,0;0;0;0;0;0;0
17,0;-1;7;5;0;63;0,499;-1;2,0;0;0;0;0;0;0
17,5;-1;8;1;0;60;0,249;-1;1,0;0;0;0;0;0;0
17,75;-1;8;1;1;63;0,499;-1;2,0;0;0;0;0;0;0
18,25;-1;8;2;1;67;0,249;-1;1,0;0;0;0;0;0;0
18,5;-1;8;3;0;65;0,499;-1;2,0;0;0;0;0;0;0
19,0;-1;8;4;0;63;0,999;-1;4,0;0;0;0;0;1;0
