Signature: 3/4, Ticks per Beat: 24
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
1,0;-1;0;3;0;70;0,249;-1;12,0;0;0;0;0;0;0
1,25;-1;0;3;12;61;0,249;-1;12,0;0;0;0;0;0;0
1,5;-1;1;1;0;60;0,499;-1;24,0;0;0;0;0;0;0
2,0;-1;1;2;0;66;0,6656;-1;32,0;0;0;0;0;0;0
2,6667;-1;1;3;8;65;0,1656;-1;8,0;0;0;0;0;0;0
2,8333;-1;1;3;16;63;0,1656;-1;8,0;0;0;0;0;0;0
3,0;-1;2;1;0;61;0,499;-1;24,0;0;0;0;0;0;0
3,5;-1;2;2;0;70;0,374;-1;18,0;0;0;0;0;0;0
3,875;-1;2;2;18;72;0,124;-1;6,0;0;0;0;0;0;0
4,0;-1;2;3;0;69;0,499;-1;24,0;0;0;0;0;0;0
4,5;-1;3;1;0;73;0,249;-1;12,0;0;0;0;0;0;0
4,75;-1;3;1;12;72;0,249;-1;12,0;0;0;0;0;0;0
5,0;-1;3;2;0;70;0,624;-1;30,0;0;0;0;0;0;0
5,625;-1;3;3;6;72;0,124;-1;6,0;0;0;0;0;0;0
5,75;-1;3;3;12;70;0,124;-1;6,0;0;0;0;0;0;0
5,875;-1;3;3;18;68;0,124;-1;6,0;0;0;0;0;0;0
6,0;-1;4;1;0;66;0,499;-1;24,0;0;0;0;0;0;0
6,5;-1;4;2;0;75;0,499;-1;24,0;0;0;0;0;0;0
7,0;-1;4;3;0;72;0,999;-1;48,0;0;0;0;0;0;0
8,0;-1;5;2;0;65;0,499;-1;24,0;0;0;0;0;0;0
8,5;-1;5;3;0;69;0,1656;-1;8,0;0;0;0;0;0;0
8,6667;-1;5;3;8;70;0,1656;-1;8,0;0;0;0;0;0;0
8,8333;-1;5;3;16;72;0,1656;-1;8,0;0;0;0;0;0;0
9,0;-1;6;1;0;73;0,8115;-1;39,0;0;0;0;0;0;0
9,8125;-1;6;2;15;72;0,0615;-1;3,0;0;0;0;0;0;0
9,875;-1;6;2;18;70;0,0615;-1;3,0;0;0;0;0;0;0
9,9375;-1;6;2;21;68;0,0615;-1;3,0;0;0;0;0;0;0
10,0;-1;6;3;0;66;0,249;-1;12,0;0;0;0;0;0;0
10,25;-1;6;3;12;75;0,249;-1;12,0;0;0;0;0;0;0
10,5;-1;7;1;0;65;0,1656;-1;8,0;0;0;0;0;0;0
10,6667;-1;7;1;8;69;0,1656;-1;8,0;0;0;0;0;0;0
10,8333;-1;7;1;16;72;0,1656;-1;8,0;0;0;0;0;0;0
11,0;-1;7;2;0;75;0,1656;-1;8,0;0;0;0;0;0;0
11,1667;-1;7;2;8;73;0,1656;-1;8,0;0;0;0;0;0;0
11,3333;-1;7;2;16;72;0,1656;-1;8,0;0;0;0;0;0;0
11,5;-1;7;3;0;73;0,249;-1;12,0;0;0;0;0;0;0
12,0;-1;8;1;0;70;0,374;-1;18,0;0;0;0;0;0;0
12,375;-1;8;1;18;66;0,124;-1;6,0;0;0;0;0;0;0
12,5;-1;8;2;0;65;0,499;-1;24,0;0;0;0;0;0;0
13,25;-1;8;3;12;72;0,374;-1;18,0;0;0;0;0;0;0
13,625;-1;9;1;6;70;0,124;-1;6,0;0;0;0;0;0;0
13,75;-1;9;1;12;68;0,124;-1;6,0;0;0;0;0;0;0
13,875;-1;9;1;18;72;0,124;-1;6,0;0;0;0;0;0;0
14,0;-1;9;2;0;72;0,374;-1;18,0;0;0;0;0;0;0
14,375;-1;9;2;18;73;0,0615;-1;3,0;0;0;0;0;0;0
14,4375;-1;9;2;21;72;0,0615;-1;3,0;0;0;0;0;0;0
14,5;-1;9;3;0;70;0,499;-1;24,0;0;0;0;0;1;0
