Signature: 4/4, Ticks per Beat: 12
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
1,75;-1;0;4;6;52;0,249;-1;6,0;0;0;0;0;0;0
2,0;-1;1;1;0;53;0,249;-1;6,0;0;0;0;0;0;0
2,25;-1;1;1;6;54;0,4156;-1;10,0;0;0;0;0;0;0
2,6667;-1;1;2;4;53;0,1656;-1;4,0;0;0;0;0;0;0
2,8333;-1;1;2;8;52;0,1656;-1;4,0;0;0;0;0;0;0
3,0;-1;1;3;0;53;0,249;-1;6,0;0;0;0;0;0;0
3,25;-1;1;3;6;46;0,4156;-1;10,0;0;0;0;0;0;0
3,6667;-1;1;4;4;49;0,1656;-1;4,0;0;0;0;0;0;0
3,8333;-1;1;4;8;53;0,1656;-1;4,0;0;0;0;0;0;0
4,0;-1;2;1;0;58;0,249;-1;6,0;0;0;0;0;0;0
4,25;-1;2;1;6;59;0,4156;-1;10,0;0;0;0;0;0;0
4,6667;-1;2;2;4;58;0,1656;-1;4,0;0;0;0;0;0;0
4,8333;-1;2;2;8;53;0,1656;-1;4,0;0;0;0;0;0;0
5,0;-1;2;3;0;56;0,749;-1;18,0;0;0;0;0;0;0
5,75;-1;2;4;6;54;0,249;-1;6,0;0;0;0;0;0;0
6,25;-1;3;1;6;53;0,499;-1;12,0;0;0;0;0;0;0
6,75;-1;3;2;6;52;0,249;-1;6,0;0;0;0;0;0;0
7,0;-1;3;3;0;52;0,1656;-1;4,0;0;0;0;0;0;0
7,1667;-1;3;3;4;61;0,1656;-1;4,0;0;0;0;0;0;0
7,3333;-1;3;3;8;60;0,1656;-1;4,0;0;0;0;0;0;0
7,5;-1;3;4;0;58;0,1656;-1;4,0;0;0;0;0;0;0
7,6667;-1;3;4;4;56;0,1656;-1;4,0;0;0;0;0;0;0
7,8333;-1;3;4;8;54;0,1656;-1;4,0;0;0;0;0;0;0
8,0;-1;4;1;0;53;0,249;-1;6,0;0;0;0;0;0;0
8,25;-1;4;1;6;52;0,249;-1;6,0;0;0;0;0;0;0
8,5;-1;4;2;0;60;0,499;-1;12,0;0;0;0;0;0;0
9,0;-1;4;3;0;51;0,249;-1;6,0;0;0;0;0;0;0
9,25;-1;4;3;6;49;0,249;-1;6,0;0;0;0;0;0;0
9,5;-1;4;4;0;58;0,499;-1;12,0;0;0;0;0;0;0
10,25;-1;5;1;6;48;0,499;-1;12,0;0;0;0;0;0;0
10,75;-1;5;2;6;54;0,249;-1;6,0;0;0;0;0;0;0
11,0;-1;5;3;0;53;0,1656;-1;4,0;0;0;0;0;0;0
11,1667;-1;5;3;4;51;0,1656;-1;4,0;0;0;0;0;0;0
11,3333;-1;5;3;8;49;0,1656;-1;4,0;0;0;0;0;0;0
11,5;-1;5;4;0;48;0,374;-1;9,0;0;0;0;0;0;0
11,875;-1;5;4;9;49;0,124;-1;3,0;0;0;0;0;0;0
12,0;-1;6;1;0;46;1,499;-1;36,0;0;0;0;0;1;0
