Signature: 2/4, Ticks per Beat: 4
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;57;0,249;-1;2,0;0;0;0;0;0;0
0,25;-1;1;1;2;59;0,124;-1;1,0;0;0;0;0;0;0
0,375;-1;1;1;3;61;0,124;-1;1,0;0;0;0;0;0;0
0,5;-1;1;2;0;62;0,124;-1;1,0;0;0;0;0;0;0
0,625;-1;1;2;1;64;0,124;-1;1,0;0;0;0;0;0;0
0,75;-1;1;2;2;66;0,124;-1;1,0;0;0;0;0;0;0
0,875;-1;1;2;3;67;0,124;-1;1,0;0;0;0;0;0;0
1,0;-1;2;1;0;69;0,124;-1;1,0;0;0;0;0;0;0
1,125;-1;2;1;1;62;0,124;-1;1,0;0;0;0;0;0;0
1,25;-1;2;1;2;64;0,124;-1;1,0;0;0;0;0;0;0
1,375;-1;2;1;3;66;0,124;-1;1,0;0;0;0;0;0;0
1,5;-1;2;2;0;67;0,124;-1;1,0;0;0;0;0;0;0
1,625;-1;2;2;1;69;0,124;-1;1,0;0;0;0;0;0;0
1,75;-1;2;2;2;71;0,124;-1;1,0;0;0;0;0;0;0
1,875;-1;2;2;3;73;0,124;-1;1,0;0;0;0;0;0;0
2,0;-1;3;1;0;74;0,124;-1;1,0;0;0;0;0;0;0
2,125;-1;3;1;1;73;0,124;-1;1,0;0;0;0;0;0;0
2,25;-1;3;1;2;76;0,124;-1;1,0;0;0;0;0;0;0
2,375;-1;3;1;3;67;0,124;-1;1,0;0;0;0;0;0;0
2,5;-1;3;2;0;67;0,124;-1;1,0;0;0;0;0;0;0
2,625;-1;3;2;1;66;0,124;-1;1,0;0;0;0;0;0;0
2,75;-1;3;2;2;74;0,124;-1;1,0;0;0;0;0;0;0
2,875;-1;3;2;3;66;0,124;-1;1,0;0;0;0;0;0;0
3,0;-1;4;1;0;66;0,124;-1;1,0;0;0;0;0;0;0
3,125;-1;4;1;1;64;0,124;-1;1,0;0;0;0;0;0;0
3,25;-1;4;1;2;67;0,124;-1;1,0;0;0;0;0;0;0
3,375;-1;4;1;3;71;0,124;-1;1,0;0;0;0;0;0;0
3,5;-1;4;2;0;62;0,249;-1;2,0;0;0;0;0;0;0
3,75;-1;4;2;2;61;0,249;-1;2,0;0;0;0;0;0;0
4,125;-1;5;1;1;59;0,124;-1;1,0;0;0;0;0;0;0
4,25;-1;5;1;2;61;0,124;-1;1,0;0;0;0;0;0;0
4,375;-1;5;1;3;63;0,124;-1;1,0;0;0;0;0;0;0
4,5;-1;5;2;0;64;0,124;-1;1,0;0;0;0;0;0;0
4,625;-1;5;2;1;66;0,124;-1;1,0;0;0;0;0;0;0
4,75;-1;5;2;2;67;0,124;-1;1,0;0;0;0;0;0;0
4,875;-1;5;2;3;69;0,124;-1;1,0;0;0;0;0;0;0
5,0;-1;6;1;0;71;0,124;-1;1,0;0;0;0;0;0;0
5,125;-1;6;1;1;64;0,124;-1;1,0;0;0;0;0;0;0
5,25;-1;6;1;2;66;0,124;-1;1,0;0;0;0;0;0;0
5,375;-1;6;1;3;67;0,124;-1;1,0;0;0;0;0;0;0
5,5;-1;6;2;0;69;0,124;-1;1,0;0;0;0;0;0;0
5,625;-1;6;2;1;71;0,124;-1;1,0;0;0;0;0;0;0
5,75;-1;6;2;2;73;0,124;-1;1,0;0;0;0;0;0;0
5,875;-1;6;2;3;74;0,124;-1;1,0;0;0;0;0;0;0
6,0;-1;7;1;0;76;0,124;-1;1,0;0;0;0;0;0;0
6,125;-1;7;1;1;75;0,124;-1;1,0;0;0;0;0;0;0
6,25;-1;7;1;2;76;0,124;-1;1,0;0;0;0;0;0;0
6,375;-1;7;1;3;74;0,124;-1;1,0;0;0;0;0;0;0
6,5;-1;7;2;0;73;0,124;-1;1,0;0;0;0;0;0;0
6,625;-1;7;2;1;72;0,124;-1;1,0;0;0;0;0;0;0
6,75;-1;7;2;2;73;0,124;-1;1,0;0;0;0;0;0;0
6,875;-1;7;2;3;71;0,124;-1;1,0;0;0;0;0;0;0
7,0;-1;8;1;0;69;0,124;-1;1,0;0;0;0;0;0;0
7,125;-1;8;1;1;68;0,124;-1;1,0;0;0;0;0;0;0
7,25;-1;8;1;2;69;0,124;-1;1,0;0;0;0;0;0;0
7,375;-1;8;1;3;67;0,124;-1;1,0;0;0;0;0;0;0
7,5;-1;8;2;0;66;0,249;-1;2,0;0;0;0;0;0;0
7,75;-1;8;2;2;74;0,249;-1;2,0;0;0;0;0;0;0
8,0;-1;9;1;0;64;0,249;-1;2,0;0;0;0;0;0;0
8,25;-1;9;1;2;71;0,374;-1;3,0;0;0;0;0;0;0
8,625;-1;9;2;1;67;0,124;-1;1,0;0;0;0;0;0;0
8,75;-1;9;2;2;64;0,124;-1;1,0;0;0;0;0;0;0
8,875;-1;9;2;3;61;0,124;-1;1,0;0;0;0;0;0;0
9,0;-1;10;1;0;62;0,249;-1;2,0;0;0;0;0;0;0
9,25;-1;10;1;2;64;0,124;-1;1,0;0;0;0;0;0;0
9,375;-1;10;1;3;66;0,124;-1;1,0;0;0;0;0;0;0
9,5;-1;10;2;0;67;0,124;-1;1,0;0;0;0;0;0;0
9,625;-1;10;2;1;69;0,124;-1;1,0;0;0;0;0;0;0
9,75;-1;10;2;2;71;0,124;-1;1,0;0;0;0;0;0;0
9,875;-1;10;2;3;73;0,124;-1;1,0;0;0;0;0;0;0
10,0;-1;11;1;0;74;0,499;-1;4,0;0;0;0;0;1;0
