Signature: 3/4, Ticks per Beat: 4
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;63;0,499;-1;4,0;0;0;0;0;0;0
0,5;-1;1;2;0;60;0,499;-1;4,0;0;0;0;0;0;0
1,0;-1;1;3;0;57;0,499;-1;4,0;0;0;0;0;0;0
1,5;-1;2;1;0;58;0,124;-1;1,0;0;0;0;0;0;0
1,625;-1;2;1;1;60;0,124;-1;1,0;0;0;0;0;0;0
1,75;-1;2;1;2;61;0,124;-1;1,0;0;0;0;0;0;0
1,875;-1;2;1;3;60;0,124;-1;1,0;0;0;0;0;0;0
2,0;-1;2;2;0;58;0,249;-1;2,0;0;0;0;0;0;0
2,25;-1;2;2;2;56;0,249;-1;2,0;0;0;0;0;0;0
2,5;-1;2;3;0;55;0,499;-1;4,0;0;0;0;0;0;0
3,0;-1;3;1;0;61;0,499;-1;4,0;0;0;0;0;0;0
3,5;-1;3;2;0;58;0,749;-1;6,0;0;0;0;0;0;0
4,25;-1;3;3;2;55;0,249;-1;2,0;0;0;0;0;0;0
4,5;-1;4;1;0;56;0,124;-1;1,0;0;0;0;0;0;0
4,625;-1;4;1;1;55;0,124;-1;1,0;0;0;0;0;0;0
4,75;-1;4;1;2;56;0,124;-1;1,0;0;0;0;0;0;0
4,875;-1;4;1;3;58;0,124;-1;1,0;0;0;0;0;0;0
5,0;-1;4;2;0;60;0,249;-1;2,0;0;0;0;0;0;0
5,25;-1;4;2;2;61;0,249;-1;2,0;0;0;0;0;0;0
5,5;-1;4;3;0;63;0,249;-1;2,0;0;0;0;0;0;0
5,75;-1;4;3;2;64;0,249;-1;2,0;0;0;0;0;0;0
6,0;-1;5;1;0;65;0,499;-1;4,0;0;0;0;0;0;0
6,5;-1;5;2;0;55;0,749;-1;6,0;0;0;0;0;0;0
7,25;-1;5;3;2;63;0,249;-1;2,0;0;0;0;0;0;0
7,5;-1;6;1;0;63;0,499;-1;4,0;0;0;0;0;0;0
8,0;-1;6;2;0;53;0,499;-1;4,0;0;0;0;0;0;0
8,5;-1;6;3;0;61;0,499;-1;4,0;0;0;0;0;0;0
9,0;-1;7;1;0;60;0,124;-1;1,0;0;0;0;0;0;0
9,125;-1;7;1;1;58;0,124;-1;1,0;0;0;0;0;0;0
9,25;-1;7;1;2;56;0,124;-1;1,0;0;0;0;0;0;0
9,375;-1;7;1;3;58;0,124;-1;1,0;0;0;0;0;0;0
9,5;-1;7;2;0;51;0,249;-1;2,0;0;0;0;0;0;0
9,75;-1;7;2;2;56;0,249;-1;2,0;0;0;0;0;0;0
10,0;-1;7;3;0;58;0,249;-1;2,0;0;0;0;0;0;0
10,25;-1;7;3;2;55;0,249;-1;2,0;0;0;0;0;0;0
10,5;-1;8;1;0;55;0,499;-1;4,0;0;0;0;0;0;0
11,0;-1;8;2;0;56;0,499;-1;4,0;0;0;0;0;1;0
