Signature: 6/8, Ticks per Beat: 6
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;52;0,499;-1;4,0;0;0;0;0;0;0
0,5;-1;1;1;4;59;0,249;-1;2,0;0;0;0;0;0;0
0,75;-1;1;2;0;55;0,249;-1;2,0;0;0;0;0;0;0
1,0;-1;1;2;2;54;0,124;-1;1,0;0;0;0;0;0;0
1,125;-1;1;2;3;55;0,124;-1;1,0;0;0;0;0;0;0
1,25;-1;1;2;4;57;0,124;-1;1,0;0;0;0;0;0;0
1,375;-1;1;2;5;59;0,124;-1;1,0;0;0;0;0;0;0
1,5;-1;2;1;0;60;0,499;-1;4,0;0;0;0;0;0;0
2,0;-1;2;1;4;62;0,124;-1;1,0;0;0;0;0;0;0
2,125;-1;2;1;5;60;0,124;-1;1,0;0;0;0;0;0;0
2,25;-1;2;2;0;59;0,249;-1;2,0;0;0;0;0;0;0
2,5;-1;2;2;2;64;0,249;-1;2,0;0;0;0;0;0;0
2,75;-1;2;2;4;66;0,249;-1;2,0;0;0;0;0;0;0
3,0;-1;3;1;0;67;0,499;-1;4,0;0;0;0;0;0;0
3,5;-1;3;1;4;64;0,249;-1;2,0;0;0;0;0;0;0
3,75;-1;3;2;0;60;0,374;-1;3,0;0;0;0;0;0;0
4,125;-1;3;2;3;59;0,124;-1;1,0;0;0;0;0;0;0
4,25;-1;3;2;4;57;0,124;-1;1,0;0;0;0;0;0;0
4,375;-1;3;2;5;60;0,124;-1;1,0;0;0;0;0;0;0
4,5;-1;4;1;0;59;0,499;-1;4,0;0;0;0;0;0;0
5,0;-1;4;1;4;55;0,249;-1;2,0;0;0;0;0;0;0
5,25;-1;4;2;0;59;0,499;-1;4,0;0;0;0;0;0;0
5,75;-1;4;2;4;54;0,249;-1;2,0;0;0;0;0;0;0
6,0;-1;5;1;0;55;0,499;-1;4,0;0;0;0;0;0;0
6,5;-1;5;1;4;59;0,249;-1;2,0;0;0;0;0;0;0
6,75;-1;5;2;0;62;0,249;-1;2,0;0;0;0;0;0;0
7,0;-1;5;2;2;64;0,124;-1;1,0;0;0;0;0;0;0
7,125;-1;5;2;3;62;0,124;-1;1,0;0;0;0;0;0;0
7,25;-1;5;2;4;60;0,124;-1;1,0;0;0;0;0;0;0
7,375;-1;5;2;5;59;0,124;-1;1,0;0;0;0;0;0;0
7,5;-1;6;1;0;57;0,499;-1;4,0;0;0;0;0;0;0
8,0;-1;6;1;4;64;0,249;-1;2,0;0;0;0;0;0;0
8,25;-1;6;2;0;62;0,499;-1;4,0;0;0;0;0;0;0
8,75;-1;6;2;4;60;0,249;-1;2,0;0;0;0;0;0;0
9,0;-1;7;1;0;59;0,249;-1;2,0;0;0;0;0;0;0
9,25;-1;7;1;2;55;0,249;-1;2,0;0;0;0;0;0;0
9,5;-1;7;1;4;52;0,249;-1;2,0;0;0;0;0;0;0
9,75;-1;7;2;0;57;0,374;-1;3,0;0;0;0;0;0;0
10,125;-1;7;2;3;60;0,124;-1;1,0;0;0;0;0;0;0
10,25;-1;7;2;4;59;0,124;-1;1,0;0;0;0;0;0;0
10,375;-1;7;2;5;57;0,124;-1;1,0;0;0;0;0;0;0
10,5;-1;8;1;0;55;0,374;-1;3,0;0;0;0;0;0;0
10,875;-1;8;1;3;59;0,124;-1;1,0;0;0;0;0;0;0
11,0;-1;8;1;4;57;0,124;-1;1,0;0;0;0;0;0;0
11,125;-1;8;1;5;55;0,124;-1;1,0;0;0;0;0;0;0
11,25;-1;8;2;0;54;0,374;-1;3,0;0;0;0;0;0;0
11,625;-1;8;2;3;57;0,124;-1;1,0;0;0;0;0;0;0
11,75;-1;8;2;4;55;0,124;-1;1,0;0;0;0;0;0;0
11,875;-1;8;2;5;54;0,124;-1;1,0;0;0;0;0;0;0
12,0;-1;9;1;0;52;1,499;-1;12,0;0;0;0;0;1;0
